"","year","hum_dist","region","site","ppq","site.ppq","year.site.ppq","status","per_area","prop_area"
"240","2017","Very Low","BOW","15",3,"15.3","2017.15.3","Macroalgae",0.971401985038024,0.00971401985038024
"241","2017","Very Low","BOW","15",3,"15.3","2017.15.3","Rubble",0.0341308634658627,0.000341308634658627
"242","2017","Very Low","BOW","15",3,"15.3","2017.15.3","Sand",0.00955264328012155,9.55264328012155e-05
"243","2017","Very Low","BOW","19",1,"19.1","2017.19.1","Dead",97.4880606466355,0.974880606466355
"244","2017","Very Low","BOW","19",1,"19.1","2017.19.1","HardCoral",0.898490425867917,0.00898490425867917
"245","2017","Very Low","BOW","19",1,"19.1","2017.19.1","Macroalgae",0.155396693938617,0.00155396693938617
"246","2017","Very Low","BOW","19",1,"19.1","2017.19.1","Rubble",1.43786459662683,0.0143786459662683
"247","2017","Very Low","BOW","19",1,"19.1","2017.19.1","Sand",0.0201876369311918,0.000201876369311918
"248","2017","Very Low","BOW","19",2,"19.2","2017.19.2","Dead",86.8594713158368,0.868594713158368
"249","2017","Very Low","BOW","19",2,"19.2","2017.19.2","HardCoral",1.05843343082256,0.0105843343082256
"250","2017","Very Low","BOW","19",2,"19.2","2017.19.2","Macroalgae",1.15885844482931,0.0115885844482931
"251","2017","Very Low","BOW","19",2,"19.2","2017.19.2","Rubble",10.9232368085114,0.109232368085114
"252","2017","Very Low","BOW","19",3,"19.3","2017.19.3","Dead",62.6426798225304,0.626426798225304
"253","2017","Very Low","BOW","19",3,"19.3","2017.19.3","HardCoral",3.89052825371788,0.0389052825371788
"254","2017","Very Low","BOW","19",3,"19.3","2017.19.3","Macroalgae",11.1412332305274,0.111412332305274
"255","2017","Very Low","BOW","19",3,"19.3","2017.19.3","Rubble",22.3255586932243,0.223255586932243
"256","2017","Very Low","Vaskes","5",1,"5.1","2017.5.1","Dead",82.4618181590998,0.824618181590999
"257","2017","Very Low","Vaskes","5",1,"5.1","2017.5.1","HardCoral",9.50145255305723,0.0950145255305723
"258","2017","Very Low","Vaskes","5",1,"5.1","2017.5.1","Macroalgae",7.79676127524787,0.0779676127524787
"259","2017","Very Low","Vaskes","5",1,"5.1","2017.5.1","Rubble",0.239968012595041,0.00239968012595041
"260","2017","Very Low","Vaskes","5",2,"5.2","2017.5.2","Dead",43.7475430373728,0.437475430373728
"261","2017","Very Low","Vaskes","5",2,"5.2","2017.5.2","HardCoral",15.7498738871001,0.157498738871001
"262","2017","Very Low","Vaskes","5",2,"5.2","2017.5.2","Macroalgae",30.2078324364438,0.302078324364438
"263","2017","Very Low","Vaskes","5",2,"5.2","2017.5.2","Non.Coral",0.0364717944903001,0.000364717944903001
"264","2017","Very Low","Vaskes","5",2,"5.2","2017.5.2","Rubble",9.66424542796662,0.0966424542796662
"265","2017","Very Low","Vaskes","5",2,"5.2","2017.5.2","Sand",0.594033416626408,0.00594033416626408
"266","2017","Very Low","Vaskes","5",3,"5.3","2017.5.3","Dead",65.7031633974619,0.657031633974619
"267","2017","Very Low","Vaskes","5",3,"5.3","2017.5.3","HardCoral",12.5770474270151,0.125770474270151
"268","2017","Very Low","Vaskes","5",3,"5.3","2017.5.3","Macroalgae",18.2862702766698,0.182862702766698
"269","2017","Very Low","Vaskes","5",3,"5.3","2017.5.3","Rubble",3.32839639507553,0.0332839639507553
"270","2017","Very Low","Vaskes","5",3,"5.3","2017.5.3","SoftCoral",0.105122503777635,0.00105122503777635
"271","2017","Very Low","Vaskes","37",1,"37.1","2017.37.1","Dead",25.3047458973612,0.253047458973612
"272","2017","Very Low","Vaskes","37",1,"37.1","2017.37.1","HardCoral",4.55223840028563,0.0455223840028563
"273","2017","Very Low","Vaskes","37",1,"37.1","2017.37.1","Macroalgae",28.4422672538649,0.284422672538649
"274","2017","Very Low","Vaskes","37",1,"37.1","2017.37.1","Rubble",40.5287221426618,0.405287221426618
"275","2017","Very Low","Vaskes","37",1,"37.1","2017.37.1","Sand",1.17202630582645,0.0117202630582645
"276","2017","Very Low","Vaskes","37",2,"37.2","2017.37.2","Dead",56.3548024733893,0.563548024733893
"277","2017","Very Low","Vaskes","37",2,"37.2","2017.37.2","HardCoral",12.1307783158424,0.121307783158424
"278","2017","Very Low","Vaskes","37",2,"37.2","2017.37.2","Macroalgae",20.2021472514155,0.202021472514155
"279","2017","Very Low","Vaskes","37",2,"37.2","2017.37.2","Rubble",9.56022747423595,0.0956022747423595
"280","2017","Very Low","Vaskes","37",2,"37.2","2017.37.2","Sand",1.75204448511691,0.0175204448511691
"281","2017","Very Low","Vaskes","37",3,"37.3","2017.37.3","Dead",67.908435486747,0.67908435486747
"282","2017","Very Low","Vaskes","37",3,"37.3","2017.37.3","HardCoral",9.46044054100896,0.0946044054100896
"283","2017","Very Low","Vaskes","37",3,"37.3","2017.37.3","Macroalgae",5.30042106770534,0.0530042106770534
"284","2017","Very Low","Vaskes","37",3,"37.3","2017.37.3","Rubble",17.1745690950524,0.171745690950524
"285","2017","Very Low","Vaskes","37",3,"37.3","2017.37.3","Sand",0.156133809486263,0.00156133809486263
"286","2019","Very High","N.Lagoon","27",1,"27.1","2019.27.1","Dead",13.7748806048471,0.137748806048471
"287","2019","Very High","N.Lagoon","27",1,"27.1","2019.27.1","HardCoral",0.844716175415061,0.00844716175415061
"288","2019","Very High","N.Lagoon","27",1,"27.1","2019.27.1","Macroalgae",2.22200110851303,0.0222200110851303
"289","2019","Very High","N.Lagoon","27",1,"27.1","2019.27.1","Rubble",71.7640494775814,0.717640494775814
"290","2019","Very High","N.Lagoon","27",1,"27.1","2019.27.1","Sand",11.3943526336434,0.113943526336434
"291","2019","Very High","N.Lagoon","27",2,"27.2","2019.27.2","Dead",9.20484452348368,0.0920484452348368
"292","2019","Very High","N.Lagoon","27",2,"27.2","2019.27.2","HardCoral",0.10984551841593,0.0010984551841593
"293","2019","Very High","N.Lagoon","27",2,"27.2","2019.27.2","Macroalgae",1.15598944528388,0.0115598944528388
"294","2019","Very High","N.Lagoon","27",2,"27.2","2019.27.2","Rubble",82.016498069644,0.82016498069644
"295","2019","Very High","N.Lagoon","27",2,"27.2","2019.27.2","Sand",7.5128224431725,0.075128224431725
"296","2019","Very High","N.Lagoon","27",3,"27.3","2019.27.3","Dead",9.02433188670983,0.0902433188670983
"297","2019","Very High","N.Lagoon","27",3,"27.3","2019.27.3","HardCoral",0.0587666071733118,0.000587666071733118
"298","2019","Very High","N.Lagoon","27",3,"27.3","2019.27.3","Macroalgae",0.744012609176137,0.00744012609176137
"299","2019","Very High","N.Lagoon","27",3,"27.3","2019.27.3","Rubble",87.5437907116651,0.87543790711665
"300","2019","Very High","N.Lagoon","27",3,"27.3","2019.27.3","Sand",2.62909818527568,0.0262909818527568
"301","2019","Very High","N.Lagoon","30",1,"30.1","2019.30.1","Dead",50.3601309335388,0.503601309335388
"302","2019","Very High","N.Lagoon","30",1,"30.1","2019.30.1","HardCoral",0.0927236682924587,0.000927236682924587
"303","2019","Very High","N.Lagoon","30",1,"30.1","2019.30.1","Macroalgae",0.0921303667172056,0.000921303667172056
"304","2019","Very High","N.Lagoon","30",1,"30.1","2019.30.1","Rubble",47.5404870556273,0.475404870556273
"305","2019","Very High","N.Lagoon","30",1,"30.1","2019.30.1","Sand",1.91452797582427,0.0191452797582427
"306","2019","Very High","N.Lagoon","30",2,"30.2","2019.30.2","Dead",22.9038166082899,0.229038166082899
"307","2019","Very High","N.Lagoon","30",2,"30.2","2019.30.2","HardCoral",2.50292008801277,0.0250292008801277
"308","2019","Very High","N.Lagoon","30",2,"30.2","2019.30.2","Macroalgae",10.0022845936488,0.100022845936488
"309","2019","Very High","N.Lagoon","30",2,"30.2","2019.30.2","Rubble",60.4209862010419,0.604209862010419
"310","2019","Very High","N.Lagoon","30",2,"30.2","2019.30.2","Sand",4.16999250900672,0.0416999250900672
"311","2019","Very High","N.Lagoon","30",3,"30.3","2019.30.3","Dead",42.869206471911,0.42869206471911
"312","2019","Very High","N.Lagoon","30",3,"30.3","2019.30.3","HardCoral",8.96052270789807,0.0896052270789807
"313","2019","Very High","N.Lagoon","30",3,"30.3","2019.30.3","Macroalgae",10.896563437892,0.10896563437892
"314","2019","Very High","N.Lagoon","30",3,"30.3","2019.30.3","Rubble",32.6097153876365,0.326097153876365
"315","2019","Very High","N.Lagoon","30",3,"30.3","2019.30.3","Sand",4.66178793675524,0.0466178793675524
"316","2019","Very High","N.Lagoon","30",3,"30.3","2019.30.3","SoftCoral",0.00220405790720094,2.20405790720094e-05
"317","2019","Very High","N.Lagoon","32",1,"32.1","2019.32.1","Dead",50.3601309335388,0.503601309335388
"318","2019","Very High","N.Lagoon","32",1,"32.1","2019.32.1","HardCoral",0.0927236682924587,0.000927236682924587
"319","2019","Very High","N.Lagoon","32",1,"32.1","2019.32.1","Macroalgae",0.0921303667172056,0.000921303667172056
"320","2019","Very High","N.Lagoon","32",1,"32.1","2019.32.1","Rubble",47.5404870556273,0.475404870556273
"321","2019","Very High","N.Lagoon","32",1,"32.1","2019.32.1","Sand",1.91452797582427,0.0191452797582427
"322","2019","Very High","N.Lagoon","32",2,"32.2","2019.32.2","Dead",23.6514860674426,0.236514860674426
"323","2019","Very High","N.Lagoon","32",2,"32.2","2019.32.2","HardCoral",0.224979709928467,0.00224979709928467
"324","2019","Very High","N.Lagoon","32",2,"32.2","2019.32.2","Macroalgae",0.0363778909839651,0.000363778909839651
"325","2019","Very High","N.Lagoon","32",2,"32.2","2019.32.2","Rubble",62.2668671093039,0.622668671093039
"326","2019","Very High","N.Lagoon","32",2,"32.2","2019.32.2","Sand",13.8202892223411,0.138202892223411
"327","2019","Very High","N.Lagoon","32",3,"32.3","2019.32.3","Dead",23.4781291348736,0.234781291348736
"328","2019","Very High","N.Lagoon","32",3,"32.3","2019.32.3","HardCoral",0.249088844103319,0.00249088844103319
"329","2019","Very High","N.Lagoon","32",3,"32.3","2019.32.3","Rubble",66.1348185872055,0.661348185872055
"330","2019","Very High","N.Lagoon","32",3,"32.3","2019.32.3","Sand",10.1379634338177,0.101379634338177
"331","2019","Medium","S.Lagoon","8",1,"8.1","2019.8.1","Dead",70.1006181076378,0.701006181076378
"332","2019","Medium","S.Lagoon","8",1,"8.1","2019.8.1","HardCoral",17.1817376323836,0.171817376323836
"333","2019","Medium","S.Lagoon","8",1,"8.1","2019.8.1","Macroalgae",0.46142337719427,0.0046142337719427
"334","2019","Medium","S.Lagoon","8",1,"8.1","2019.8.1","Non.Coral",0.0115828838071284,0.000115828838071284
"335","2019","Medium","S.Lagoon","8",1,"8.1","2019.8.1","Rubble",11.9940480836415,0.119940480836415
"336","2019","Medium","S.Lagoon","8",1,"8.1","2019.8.1","Sand",0.238488767724778,0.00238488767724778
"337","2019","Medium","S.Lagoon","8",1,"8.1","2019.8.1","SoftCoral",0.0121011476108975,0.000121011476108975
"338","2019","Medium","S.Lagoon","8",2,"8.2","2019.8.2","Dead",56.1687545216178,0.561687545216178
"339","2019","Medium","S.Lagoon","8",2,"8.2","2019.8.2","HardCoral",19.6051103774377,0.196051103774377
"340","2019","Medium","S.Lagoon","8",2,"8.2","2019.8.2","Macroalgae",19.6100316962912,0.196100316962912
"341","2019","Medium","S.Lagoon","8",2,"8.2","2019.8.2","Non.Coral",0.0254871855851823,0.000254871855851823
"342","2019","Medium","S.Lagoon","8",2,"8.2","2019.8.2","Rubble",4.06011928077798,0.0406011928077798
"343","2019","Medium","S.Lagoon","8",2,"8.2","2019.8.2","SoftCoral",0.530496938290159,0.00530496938290159
"344","2019","Medium","S.Lagoon","8",3,"8.3","2019.8.3","Dead",65.5901057926281,0.655901057926281
"345","2019","Medium","S.Lagoon","8",3,"8.3","2019.8.3","HardCoral",7.51107930008018,0.0751107930008018
"346","2019","Medium","S.Lagoon","8",3,"8.3","2019.8.3","Macroalgae",3.57528835649255,0.0357528835649255
"347","2019","Medium","S.Lagoon","8",3,"8.3","2019.8.3","Rubble",13.5890264263674,0.135890264263674
"348","2019","Medium","S.Lagoon","8",3,"8.3","2019.8.3","Sand",9.7345001244318,0.097345001244318
"349","2019","Medium","S.Lagoon","34",1,"34.1","2019.34.1","Dead",58.7421485632348,0.587421485632348
"350","2019","Medium","S.Lagoon","34",1,"34.1","2019.34.1","HardCoral",16.7850549157863,0.167850549157863
"351","2019","Medium","S.Lagoon","34",1,"34.1","2019.34.1","Macroalgae",8.03509528286972,0.0803509528286972
"352","2019","Medium","S.Lagoon","34",1,"34.1","2019.34.1","Non.Coral",0.00426001561214519,4.26001561214519e-05
"353","2019","Medium","S.Lagoon","34",1,"34.1","2019.34.1","Rubble",5.6404168294103,0.056404168294103
"354","2019","Medium","S.Lagoon","34",1,"34.1","2019.34.1","Sand",10.7930243930868,0.107930243930868
"355","2019","Medium","S.Lagoon","34",2,"34.2","2019.34.2","Dead",69.9078319252481,0.699078319252481
"356","2019","Medium","S.Lagoon","34",2,"34.2","2019.34.2","HardCoral",10.433026797676,0.10433026797676
"357","2019","Medium","S.Lagoon","34",2,"34.2","2019.34.2","Macroalgae",7.53203358416855,0.0753203358416855
"358","2019","Medium","S.Lagoon","34",2,"34.2","2019.34.2","Non.Coral",0.0151473055160927,0.000151473055160927
"359","2019","Medium","S.Lagoon","34",2,"34.2","2019.34.2","Rubble",10.8439154179457,0.108439154179457
"360","2019","Medium","S.Lagoon","34",2,"34.2","2019.34.2","Sand",1.26804496944554,0.0126804496944554
"361","2019","Medium","S.Lagoon","34",3,"34.3","2019.34.3","Dead",70.4074771101001,0.704074771101001
"362","2019","Medium","S.Lagoon","34",3,"34.3","2019.34.3","HardCoral",8.84976999673312,0.0884976999673312
"363","2019","Medium","S.Lagoon","34",3,"34.3","2019.34.3","Macroalgae",7.31045464794403,0.0731045464794403
"364","2019","Medium","S.Lagoon","34",3,"34.3","2019.34.3","Non.Coral",0.0323002319681456,0.000323002319681456
"365","2019","Medium","S.Lagoon","34",3,"34.3","2019.34.3","Rubble",4.39310019563195,0.0439310019563195
"366","2019","Medium","S.Lagoon","34",3,"34.3","2019.34.3","Sand",9.00689781762264,0.0900689781762264
"367","2019","Medium","S.Lagoon","35",1,"35.1","2019.35.1","Dead",50.2421273473101,0.502421273473101
"368","2019","Medium","S.Lagoon","35",1,"35.1","2019.35.1","HardCoral",24.8444891758408,0.248444891758408
"369","2019","Medium","S.Lagoon","35",1,"35.1","2019.35.1","Macroalgae",7.8328263860498,0.078328263860498
"370","2019","Medium","S.Lagoon","35",1,"35.1","2019.35.1","Non.Coral",0.0170724229133981,0.000170724229133981
"371","2019","Medium","S.Lagoon","35",1,"35.1","2019.35.1","Rubble",11.3325671208322,0.113325671208322
"372","2019","Medium","S.Lagoon","35",1,"35.1","2019.35.1","Sand",5.73091754705372,0.0573091754705372
"373","2019","Medium","S.Lagoon","35",2,"35.2","2019.35.2","Dead",59.6364525950479,0.596364525950479
"374","2019","Medium","S.Lagoon","35",2,"35.2","2019.35.2","HardCoral",24.828793577183,0.24828793577183
"375","2019","Medium","S.Lagoon","35",2,"35.2","2019.35.2","Macroalgae",6.0782645260192,0.060782645260192
"376","2019","Medium","S.Lagoon","35",2,"35.2","2019.35.2","Non.Coral",0.0853541083513026,0.000853541083513026
"377","2019","Medium","S.Lagoon","35",2,"35.2","2019.35.2","Rubble",4.63587817433041,0.0463587817433041
"378","2019","Medium","S.Lagoon","35",2,"35.2","2019.35.2","Sand",4.73525701906821,0.0473525701906821
"379","2019","Medium","S.Lagoon","35",3,"35.3","2019.35.3","Dead",58.2861733081641,0.582861733081641
"380","2019","Medium","S.Lagoon","35",3,"35.3","2019.35.3","HardCoral",26.2217217146227,0.262217217146227
"381","2019","Medium","S.Lagoon","35",3,"35.3","2019.35.3","Macroalgae",10.0087370831539,0.100087370831539
"382","2019","Medium","S.Lagoon","35",3,"35.3","2019.35.3","Non.Coral",0.0653141172906082,0.000653141172906082
"383","2019","Medium","S.Lagoon","35",3,"35.3","2019.35.3","Rubble",4.81228767678878,0.0481228767678878
"384","2019","Medium","S.Lagoon","35",3,"35.3","2019.35.3","Sand",0.605766099979899,0.00605766099979899
"385","2019","Very Low","Vaskes","5",1,"5.1","2019.5.1","Dead",80.7823783228931,0.807823783228931
"386","2019","Very Low","Vaskes","5",1,"5.1","2019.5.1","HardCoral",15.5377902118523,0.155377902118523
"387","2019","Very Low","Vaskes","5",1,"5.1","2019.5.1","Macroalgae",1.28802004473893,0.0128802004473893
"388","2019","Very Low","Vaskes","5",1,"5.1","2019.5.1","Rubble",2.19681816946501,0.0219681816946501
"389","2019","Very Low","Vaskes","5",1,"5.1","2019.5.1","Sand",0.139514731639843,0.00139514731639843
"390","2019","Very Low","Vaskes","5",1,"5.1","2019.5.1","SoftCoral",0.0554785194107656,0.000554785194107656
"391","2019","Very Low","Vaskes","5",2,"5.2","2019.5.2","Dead",48.2327501341942,0.482327501341942
"392","2019","Very Low","Vaskes","5",2,"5.2","2019.5.2","HardCoral",21.2631706566106,0.212631706566106
"393","2019","Very Low","Vaskes","5",2,"5.2","2019.5.2","Macroalgae",10.4212558302815,0.104212558302815
"394","2019","Very Low","Vaskes","5",2,"5.2","2019.5.2","Rubble",19.7903683677108,0.197903683677108
"395","2019","Very Low","Vaskes","5",2,"5.2","2019.5.2","Sand",0.186315807132861,0.00186315807132861
"396","2019","Very Low","Vaskes","5",2,"5.2","2019.5.2","SoftCoral",0.106139204070098,0.00106139204070098
"397","2019","Very Low","Vaskes","5",3,"5.3","2019.5.3","Dead",67.5312884638256,0.675312884638256
"398","2019","Very Low","Vaskes","5",3,"5.3","2019.5.3","HardCoral",21.872878295188,0.21872878295188
"399","2019","Very Low","Vaskes","5",3,"5.3","2019.5.3","Macroalgae",7.24726759538092,0.0724726759538092
"400","2019","Very Low","Vaskes","5",3,"5.3","2019.5.3","Rubble",3.18733558982574,0.0318733558982574
"401","2019","Very Low","Vaskes","5",3,"5.3","2019.5.3","SoftCoral",0.161230055779668,0.00161230055779668
"402","2019","Very Low","Vaskes","37",1,"37.1","2019.37.1","Dead",32.9949301364064,0.329949301364064
"403","2019","Very Low","Vaskes","37",1,"37.1","2019.37.1","HardCoral",9.3265900068359,0.093265900068359
"404","2019","Very Low","Vaskes","37",1,"37.1","2019.37.1","Macroalgae",1.83499339678987,0.0183499339678987
"405","2019","Very Low","Vaskes","37",1,"37.1","2019.37.1","Rubble",52.2917708715756,0.522917708715756
"406","2019","Very Low","Vaskes","37",1,"37.1","2019.37.1","Sand",3.43035844989447,0.0343035844989447
"407","2019","Very Low","Vaskes","37",1,"37.1","2019.37.1","SoftCoral",0.121357138497749,0.00121357138497749
"408","2019","Very Low","Vaskes","37",2,"37.2","2019.37.2","Dead",52.9151566520686,0.529151566520686
"409","2019","Very Low","Vaskes","37",2,"37.2","2019.37.2","HardCoral",18.3779735381953,0.183779735381953
"410","2019","Very Low","Vaskes","37",2,"37.2","2019.37.2","Macroalgae",1.16513372521348,0.0116513372521348
"411","2019","Very Low","Vaskes","37",2,"37.2","2019.37.2","Rubble",26.7732041779878,0.267732041779878
"412","2019","Very Low","Vaskes","37",2,"37.2","2019.37.2","Sand",0.660330884618268,0.00660330884618268
"413","2019","Very Low","Vaskes","37",2,"37.2","2019.37.2","SoftCoral",0.108201021916575,0.00108201021916575
"414","2019","Very Low","Vaskes","37",3,"37.3","2019.37.3","Dead",47.1348477609195,0.471348477609195
"415","2019","Very Low","Vaskes","37",3,"37.3","2019.37.3","HardCoral",14.2663255801593,0.142663255801593
"416","2019","Very Low","Vaskes","37",3,"37.3","2019.37.3","Macroalgae",0.720451360082136,0.00720451360082136
"417","2019","Very Low","Vaskes","37",3,"37.3","2019.37.3","Rubble",36.6206172433091,0.366206172433091
"418","2019","Very Low","Vaskes","37",3,"37.3","2019.37.3","SoftCoral",1.25775805552993,0.0125775805552993
