"","year","pub.site","site","ppq","hum_dist","hdist.cont","sqrt.hdist.cont","island.side","region.3","region.full","DEM","year.site.ppq","area_2d","area_3d","rug","vrm","vrm.range","curv","pro.curv","pro.range","plan.curv","plan.range"
"244","2019","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.35.2",16.00755,24.20803,1.51229,0.07502,0.5105241,21.60963,59.31418,36806.19336,80.92381,42208.27735
"245","2019","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.35.3",16.00397,26.5302,1.65773,0.09336,0.541098214,26.57163,66.53289,53178.30469,93.10452,49198.64453
"246","2019","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.34.1",16.00771,23.15333,1.44639,0.06911,0.422193156,-11.52127,138.13546,45822.19922,126.61418,37194.1211
"247","2019","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.34.2",16.00646,22.83502,1.42661,0.06764,0.440913086,17.12244,123.71876,31700.58985,140.8412,35446.38867
"248","2019","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",4,"2019.34.3",16.0061,22.09949,1.38069,0.05877,0.39152777,8.49291,117.15666,49136.58398,125.64957,35380.91015
"249","2019","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2019.5.1",16.00616,29.27756,1.82914,0.10827,0.622919676,-17.39146,87.73236,61306.18945,70.34089,45126.59375
"250","2019","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2019.5.2",16.02338,25.1226,1.56787,0.08213,0.524776074,9.37875,35.64834,46364.4336,45.02709,47909.80469
"251","2019","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2019.5.3",16.01611,22.99454,1.43571,0.06956,0.504581366,15.1542,35.96215,27010.15039,51.11635,30190.77246
"252","2019","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2019.37.1",16.00458,23.60176,1.47469,0.0741,0.520697354,2.31709,166.06859,51712.9043,168.38568,47408.30273
"253","2019","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2019.37.2",16.00275,24.36174,1.52235,0.0726,0.592134847,-5.68505,85.18637,46292.23633,79.50133,45634.22461
"254","2019","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",4,"2019.37.3",16.00956,26.1246,1.63181,0.08863,0.50916093,-9.19526,113.37751,49965.3711,104.18225,45034.51758
"255","2015","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2015.27.1",15.99876,18.34028,1.14636,0.04064,0.282498801,-6.19688,100.23099,11580.552734,94.03412,9128.852539
"256","2015","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2015.27.2",16.00535,18.29991,1.14336,0.03884,0.248424449,2.57403,59.82929,9755.793946,62.40332,6628.253174
"257","2015","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2015.27.3",16.00504,17.47931,1.09211,0.02884,0.303114852,4.80642,60.22814,7462.227051,65.03456,7684.190185
"258","2015","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2015.32.1",16.0083,18.91985,1.18188,0.04423,0.27729699,9.29343,49.07199,8144.606689,58.36542,5975.58667
"259","2015","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2015.32.2",16.0163,17.51249,1.09342,0.02809,0.216242571,-4.34114,43.48941,6817.579345,39.14827,5513.583496
"260","2015","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2015.32.3",16.00447,17.40694,1.08763,0.03135,0.167611164,-1.69619,75.21812,5139.632324,73.52194,5090.741944
"261","2015","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2015.30.1",16.00174,24.19481,1.51201,0.08909,0.479462873,24.81584,55.47518,19097.96631,80.29102,16893.869141
"262","2015","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2015.30.2",15.99792,21.0593,1.31638,0.0545,0.363439884,-9.04595,103.6073,15244.947754,94.56136,13442.880371
"263","2015","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2015.30.3",16.01118,19.79531,1.23634,0.05395,0.324961083,-9.444,115.36604,12278.803223,105.92203,10337.001953
"264","2015","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.8.1",16.00881,18.55915,1.15931,0.03923,0.35290372,22.82904,24.53572,8972.423828,47.36476,8530.496093
"265","2015","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.8.2",16.00972,20.35748,1.27157,0.05811,0.315519736,45.41586,17.79539,13330.116699,63.21125,8640.227539
"266","2015","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.8.3",16.01384,19.19765,1.19882,0.04116,0.336552105,-0.47173,29.37697,9259.359375,28.90525,5871.707032
"267","2015","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.35.1",16.00591,19.00001,1.18706,0.04705,0.259686115,27.65889,44.20526,9881.904297,71.86415,8338.081543
"268","2015","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.35.2",16.00473,20.71615,1.29438,0.06179,0.325816359,38.93075,19.97492,10960.778321,58.90567,10778.140137
"269","2015","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.35.3",16.00504,20.48014,1.27961,0.05691,0.373483633,2.97497,43.28095,9577.621582,46.25592,9370.699463
"270","2015","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.34.1",16.00784,20.0182,1.25052,0.04694,0.374629947,-8.48429,65.5944,8061.878174,57.11012,9635.158936
"271","2015","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.34.2",16.0031,18.92807,1.18278,0.04139,0.389267061,21.59378,46.03671,6314.073486,67.63049,7070.60083
"272","2015","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2015.34.3",16.00392,18.90459,1.18125,0.03856,0.260898773,7.92886,43.29949,9964.124023,51.22835,6458.566651
"273","2015","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2015.15.1",15.98005,20.55434,1.28625,0.06108,0.349077116,-24.99276,36.81396,13039.393555,11.8212,10789.148438
"274","2015","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2015.15.2",16.00737,23.08581,1.4422,0.08429,0.419979476,-7.38245,15.50826,17004.801758,8.12581,17857.541993
"275","2015","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2015.15.3",16.00391,22.58955,1.4115,0.08158,0.392326347,7.7654,14.66485,11409.742187,22.43025,10219.577636
"276","2015","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2015.19.1",16.00236,22.9285,1.43282,0.09234,0.412695316,-17.70794,71.11422,13362.036621,53.40627,10553.680176
"277","2015","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2015.19.2",16.00487,19.86451,1.24115,0.05752,0.392254218,-4.89715,35.52824,9760.20459,30.63109,8074.439453
"278","2015","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2015.5.1",16.00663,21.34386,1.33344,0.07599,0.329956625,11.16566,23.28326,10750.691407,34.44891,8160.598389
"279","2015","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2015.5.2",16.02239,21.74886,1.3574,0.07006,0.398922451,-17.60075,12.8722,17076.746094,-4.72855,21200.765629
"280","2015","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2015.5.3",16.01333,19.46078,1.21529,0.05123,0.242218904,28.21901,-3.46423,7310.810791,24.75478,6758.907714
"281","2016a","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2016a.27.1",15.99872,17.67685,1.10489,0.03149,0.209355851,2.31765,53.45467,6866.974122,55.77233,6667.020263
"282","2016a","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2016a.27.2",16.00613,17.40094,1.08714,0.0255,0.192201989,-6.60794,54.45653,6575.611573,47.84859,6032.277099
"283","2016a","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2016a.27.3",16.00602,16.02759,1.00135,0.01337,0.225449938,-0.91703,54.81245,4820.233642,53.89542,3981.899292
"284","2016a","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2016a.32.1",16.010175,19.729142,1.23229,0.04083821,0.303296086,11.31420147,23.48278741,8975.308105,34.79698861,10198.876953
"285","2016a","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2016a.32.2",16.017657,17.425256,1.08788,0.024942979,0.227297779,-3.78797374,46.24572738,5456.775391,42.45775243,5375.767334
"286","2016a","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2016a.32.3",16.006488,17.296411,1.08059,0.021776131,0.229393024,-7.968942103,44.19364385,5722.104981,36.22470205,3950.695923
"287","2016a","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2016a.30.1",16.0047,22.22773,1.38883,0.06372,0.369295128,8.53694,79.34778,11861.999023,87.88472,13793.71582
"288","2016a","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2016a.30.2",15.99734,18.35043,1.14709,0.03879,0.271936992,-16.72493,114.67007,10480.999512,97.94514,5558.603516
"289","2016a","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2016a.30.3",16.012648,19.670193,1.22842,0.04933405,0.295815151,0.474278211,73.64432657,9867.403808,74.11860485,6463.23999
"290","2016a","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.8.1",16.01002,18.38343,1.14825,0.03412,0.272549401,22.97763,11.55316,5729.865235,34.53079,5212.719971
"291","2016a","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.8.2",16.01073,19.54312,1.22063,0.04584,0.289215435,30.01366,22.6121,6317.039063,52.62577,8638.273437
"292","2016a","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.8.3",16.01619,19.83832,1.23864,0.03889,0.334653493,5.13096,8.88733,8169.267334,14.01829,6600.07251
"293","2016a","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.35.1",16.005977,18.945185,1.18363,0.04200558,0.220744971,13.99165738,30.96876177,7105.875,44.96041864,6223.982422
"294","2016a","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.35.2",16.007363,19.489075,1.21751,0.050447963,0.273536761,28.70522686,24.84366201,8499.541015,53.54889025,7368.683106
"295","2016a","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.34.1",16.007976,19.206721,1.19982,0.044551065,0.370721933,-4.715496572,75.33315487,7548.056396,70.61765839,6457.873047
"296","2016a","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.34.2",16.003706,18.69701,1.16829,0.038676426,0.327639414,20.26670918,38.92738224,8105.554687,59.19409115,5785.904297
"297","2016a","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016a.34.3",16.004702,18.764677,1.17245,0.036472159,0.258131756,4.887646978,49.67135654,13698.470703,54.55900367,7339.354981
"298","2016a","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2016a.15.1",15.98617,20.14501,1.26015,0.0564,0.338337483,-24.16538,50.07544,15194.78418,25.91006,9225.454345
"299","2016a","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2016a.5.1",16.00809,22.87352,1.42887,0.09323,0.402681432,0.11844,59.81445,13187.662109,59.93289,14154.436035
"300","2016a","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2016a.5.2",16.02436,21.13134,1.3187,0.06408,0.338561694,2.27281,26.94285,11064.518554,29.21566,11428.846192
"301","2016a","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2016a.5.3",16.01381,21.29078,1.32953,0.06356,0.346453257,10.29303,13.1648,11029.351074,23.45784,11005.6167
"302","2016b","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2016b.27.1",15.99962,18.15943,1.13499,0.03317,0.21644538,-6.6711,51.87973,7486.813477,45.20863,6766.333496
"303","2016b","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2016b.27.2",16.00517,17.28284,1.07983,0.02512,0.173183017,-4.71852,31.59213,4599.900879,26.8736,5053.991943
"304","2016b","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2016b.27.3",16.00472,16.50216,1.03108,0.01497,0.255729935,-0.03996,43.72287,6282.770996,43.68291,5255.907349
"305","2016b","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2016b.32.1",16.00932,18.75707,1.17163,0.03877,0.303407363,11.37922,32.4197,7959.595703,43.79892,7478.997559
"306","2016b","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2016b.32.2",16.01919,17.36378,1.08394,0.02705,0.191870123,-5.07017,46.65394,6581.661621,41.58377,4650.759766
"307","2016b","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2016b.32.3",16.00698,17.08969,1.06764,0.02506,0.251901266,-2.65043,70.35539,4897.412598,67.70496,4116.630493
"308","2016b","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2016b.30.1",16.00681,22.62792,1.41364,0.07415,0.430211465,8.92886,86.71776,17715.84668,95.64662,14258.479004
"309","2016b","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2016b.30.2",15.99858,19.47619,1.21737,0.04767,0.302288429,-11.23384,106.20436,9646.412597,94.97051,8024.717041
"310","2016b","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2016b.30.3",16.01256,19.61528,1.22499,0.05466,0.323576433,-2.0635,96.54174,9394.640136,94.47824,7053.56543
"311","2016b","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.8.1",16.01289,19.36786,1.20952,0.04015,0.311051844,13.89738,30.26482,6487.44873,44.1622,10014.774902
"312","2016b","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.8.2",16.00826,19.35391,1.209,0.0448,0.259369067,41.49912,5.79725,8130.392334,47.29637,6503.874512
"313","2016b","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.8.3",16.01748,19.8506,1.23931,0.04291,0.334423788,3.04577,14.03768,8995.594727,17.08345,6526.375
"314","2016b","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.35.1",16.00581,18.69443,1.16798,0.04063,0.220377204,18.59868,31.17565,5095.682861,49.77433,5189.310547
"315","2016b","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.35.2",16.00442,19.51731,1.2195,0.04719,0.254081919,25.91347,28.57664,7719.523926,54.49012,6926.309082
"316","2016b","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.35.3",16.005818,20.853676,1.30288,0.05698,0.257040364,10.68182,26.3146,12511.306641,36.99641,8160.552978
"317","2016b","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.34.1",16.00776,19.14844,1.1962,0.04531,0.371670126,-2.7061,85.53702,9603.671875,82.83092,7761.71875
"318","2016b","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.34.2",16.0048,18.79241,1.17417,0.03933,0.285760104,18.65542,37.72017,6059.615478,56.37558,5851.616455
"319","2016b","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2016b.34.3",16.00619,18.44348,1.15227,0.02817,0.223815379,6.42901,19.96662,6504.647217,26.39563,5247.044678
"320","2016b","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2016b.15.1",15.97978,20.88876,1.3072,0.06661,0.347287236,-17.62452,79.59942,16165.826172,61.97491,9879.413086
"321","2016b","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2016b.15.2",16.00753,22.80133,1.42441,0.07488,0.424203369,-0.77487,50.44387,14010.531739,49.669,12712.011719
"322","2016b","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2016b.15.3",16.00741,23.21244,1.45011,0.09546,0.373100936,-4.88598,65.56557,12857.584473,60.67959,11006.51416
"323","2016b","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2016b.19.1",16.00101,18.85127,1.17813,0.05262,0.318482635,-4.5381,55.10466,6366.029786,50.56656,6193.206055
"324","2016b","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2016b.19.2",16.00523,19.11519,1.19431,0.04986,0.310897669,-0.27629,64.43602,6733.629394,64.15973,6758.449951
"325","2016b","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2016b.5.1",16.00811,21.83007,1.36369,0.08278,0.371053859,0.26623,50.17577,11576.635742,49.90955,10684.13916
"326","2016b","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2016b.5.2",16.02397,19.59939,1.22313,0.04647,0.323957714,1.70049,-3.42929,8586.70752,-1.7288,8711.574707
"327","2016b","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2016b.5.3",16.014067,20.23365,1.26349,0.05728,0.347956815,8.76008,22.15684,11688.969238,30.91692,10457.04834
"328","2017","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2017.27.1",15.99916,17.95656,1.12234,0.03305,0.215674611,2.99629,45.15949,8346.160889,48.15578,5906.397461
"329","2017","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2017.27.2",16.00492,17.8302,1.11405,0.03259,0.223214896,-11.11879,68.53732,7058.225586,57.41853,6041.753906
"330","2017","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2017.27.3",16.00605,16.6497,1.04021,0.02013,0.232611819,4.10919,70.52735,6145.427979,74.63654,5792.016846
"331","2017","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2017.32.1",16.011,18.79263,1.17373,0.04129,0.261193503,6.82197,56.96381,9271.0542,63.78579,6625.669677
"332","2017","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2017.32.2",16.01346,17.36764,1.08456,0.02745,0.220483657,1.17457,60.69723,5438.521484,61.8718,5171.415039
"333","2017","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2017.32.3",16.00488,17.23134,1.07663,0.0257,0.23913189,1.25254,67.99377,4799.885254,69.24631,5902.040772
"334","2017","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2017.30.1",16.00278,22.75711,1.42207,0.05916,0.353993497,18.52962,24.10545,14327.087403,42.63506,9813.032227
"335","2017","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2017.30.2",16.00015,20.04172,1.2526,0.04809,0.278073038,-3.48627,79.70926,11993.490723,76.22299,10271.401367
"336","2017","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2017.30.3",16.01308,20.02738,1.25069,0.05351,0.330615559,8.12088,71.67716,11120.940918,79.79804,9538.194824
"337","2017","M1","8",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.8.1",16.00906,20.05835,1.25294,0.04881,0.322650115,38.2848,19.73777,8195.673828,38.2848,8139.244629
"338","2017","M1","8",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.8.2",16.00633,20.27982,1.26699,0.04427,0.344603368,28.06343,-18.00029,12817.863769,10.06314,11462.113281
"339","2017","M1","8",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.8.3",16.01648,19.34658,1.20792,0.04165,0.341745632,-4.47345,36.55111,10987.637207,32.07766,9110.204102
"340","2017","M2","35",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.35.1",16.00533,18.92222,1.18224,0.0491,0.24902791,11.43445,44.14344,7617.453857,55.57789,6359.273926
"341","2017","M2","35",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.35.2",16.00509,19.80206,1.23724,0.05356,0.258053865,17.13003,41.23725,8231.514404,58.36729,7385.905517
"342","2017","M2","35",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.35.3",16.00465,20.01004,1.25026,0.0531,0.311981679,26.76145,26.76467,10132.85254,53.52612,7410.996094
"343","2017","M3","34",1,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.34.1",16.00947,18.53905,1.15801,0.03569,0.327160679,-7.38916,71.6109,5746.397217,64.22174,4985.279785
"344","2017","M3","34",2,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.34.2",16.00545,18.21751,1.13821,0.03643,0.28507729,14.03749,40.88011,5896.449462,54.91761,7204.821289
"345","2017","M3","34",3,"Medium",1212.82819,34.8256829078771,"Leeward","Leeward","South Lagoon",8,"2017.34.3",16.00539,18.18955,1.13646,0.02721,0.217229513,5.7622,20.04608,6898.189209,25.80827,5769.11377
"346","2017","VL1","15",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2017.15.1",15.97992,21.1672,1.32461,0.06606,0.334367574,-4.33365,64.32564,9505.369629,59.99199,8218.008056
"347","2017","VL1","15",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2017.15.2",16.00776,21.34706,1.33354,0.06633,0.464019954,-13.95238,55.85606,14734.008301,41.90368,10673.463867
"348","2017","VL1","15",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2017.15.3",16.00493,21.07889,1.31702,0.07555,0.336762351,5.58298,30.62407,6613.648926,36.20706,6800.827393
"349","2017","VL3","19",1,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2017.19.1",16.00482,18.83212,1.17665,0.05259,0.296482803,-17.03112,54.4811,7867.534668,37.44998,7748.832764
"350","2017","VL3","19",2,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2017.19.2",16.00368,19.73879,1.23339,0.05949,0.366784718,-2.12629,76.75354,9913.25,74.62724,8616.094971
"351","2017","VL3","19",3,"Very Low",0,0,"Windward","Windward","Bay of Wrecks",8,"2017.19.3",16.00214,19.95068,1.24675,0.05566,0.385676061,-26.38852,57.29808,12194.523925,30.90956,10883.952637
"352","2017","VL3","5",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2017.5.1",16.0064,21.04629,1.31487,0.07035,0.352812641,-12.18105,36.49294,8561.824951,24.31188,7847.884278
"353","2017","VL3","5",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2017.5.2",16.02332,19.00386,1.18601,0.0445,0.330458511,-0.48524,13.45506,9078.625244,12.96981,8472.760742
"354","2017","VL3","5",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2017.5.3",16.01441,20.19694,1.26117,0.05403,0.324984898,3.3672,39.64218,9284.996094,43.00937,10192.553711
"355","2017","VL4","37",1,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2017.37.1",16.00379,19.94908,1.24652,0.04576,0.353200808,-23.68933,91.68273,13682.377442,67.9934,10117.562989
"356","2017","VL4","37",2,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2017.37.2",16.00322,18.57934,1.16098,0.04002,0.308051719,2.77801,43.59312,7255.052247,46.37113,5871.887696
"357","2017","VL4","37",3,"Very Low",0,0,"Leeward","South Shore","Vaskess Bay",8,"2017.37.3",16.00538,22.20634,1.38743,0.06838,0.451507467,-7.55393,94.81976,13890.054199,87.26583,14282.57129
"358","2019","VH1","27",1,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2019.27.1",15.99812,17.61167,1.10086,0.03298,0.220294711,4.23904,65.07078,6645.207031,69.30982,4928.881592
"359","2019","VH1","27",2,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2019.27.2",16.00581,18.02168,1.12595,0.03533,0.273213123,6.75962,59.31821,5931.883545,66.07782,6811.281982
"360","2019","VH1","27",3,"Very High",7276,85.2994724485445,"Leeward","Leeward","North Lagoon",8,"2019.27.3",16.00719,16.53689,1.03309,0.01676,0.200132569,1.26928,53.36077,4260.289673,54.63005,3914.675537
"361","2019","VH2","32",1,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2019.32.1",16.01162,19.21333,1.19996,0.05135,0.29406385,1.50416,64.85006,8258.106201,66.35421,7332.266845
"362","2019","VH2","32",2,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2019.32.2",16.01488,18.00463,1.12424,0.03701,0.216682347,2.04331,82.62462,7055.542237,84.66793,7618.768798
"363","2019","VH2","32",3,"Very High",4860.7457,69.7190483297069,"Leeward","Leeward","Mid Lagoon",8,"2019.32.3",16.00661,18.53266,1.15781,0.04305,0.411640257,3.36289,81.54453,12337.061035,84.90743,9745.720704
"364","2019","VH3","30",1,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2019.30.1",16.00415,19.82179,1.23854,0.05871,0.30987059,7.15933,93.28683,11180.693359,100.44616,9999.831299
"365","2019","VH3","30",2,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2019.30.2",15.9991,18.31531,1.14477,0.03788,0.291900046,-11.54642,113.76353,7895.481933,102.21711,7432.050781
"366","2019","VH3","30",3,"Very High",5085.68478,71.3139872675761,"Leeward","Leeward","North Lagoon",8,"2019.30.3",16.01165,20.02367,1.25057,0.05628,0.346477758,-8.01897,103.84456,10320.922363,95.8256,10375.806153
