"","year","hum_dist","region","site","site.ppq","year.site.ppq","Dead_Branching","Dead_Columnar","Dead_Foliose","Dead_Massive","Dead_SoftCoral","Dead_Tabulate","Live_Branching","Live_Columnar","Live_Digitate","Live_Encrusting","Live_Encrusting_Columnar","Live_Foliose","Live_FreeLiving","Live_Massive","Live_Massive_Grooved","Live_Porites","Live_SubMassive","Live_Tabulate","Macroalgae","NonCoral_Branching","NonCoral_Encrusting","NonCoral_Massive","NonCoral_SubMassive","Rubble","Sand","SoftCoral_Nodular","SoftCoral_Plating"
"51","2017","Very Low","Vaskes","5","5.1","2017.5.1",0.119388865634157,0,0.0459482828636224,0.640860911016287,0.0184201220769322,0,0,0,0,0.0125909173263028,0,0.00805614039471958,0,0.0262446036872981,0.000384161236513123,0.0254228647470059,0.0223158381387329,0,0.0779676127524787,0,0,0,0,0.00239968012595041,0,0,0
"52","2017","Very Low","Vaskes","5","5.2","2017.5.2",0.0316322919171476,0,0.00967139125354693,0.396171747203033,0,0,0.00536997870793613,0,0,0.0157354823816082,0,0.000263303389723779,0.00600998256231332,0.0180212728419123,0.00296380136951463,0.0803954680862125,0.0287394495317799,0,0.302078324364438,0,0,0.000364717944903001,0,0.0966424542796662,0.00594033416626408,0,0
"53","2017","Very Low","Vaskes","5","5.3","2017.5.3",0.0846839040930588,0,0.0527413994524638,0.463259606876179,0.0563467235529171,0,0,0,0,0.00246174611757023,0,0.0145125253759855,0.00779842255674789,0.0291730402583285,0.0151777288406383,0.0501719394536839,0.0064750716671967,0,0.182862702766698,0,0,0,0,0.0332839639507553,0,0,0.00105122503777635
"54","2017","Very Low","Vaskes","37","37.1","2017.37.1",0.0232979984200108,0,0.000669586495347667,0.229079874058253,0,0,0.00216284685983241,0,0.000255812533776908,0.0032307735854751,0,0,0.00115171876467415,0.0112329445553514,0,0.0252213412637302,0.00226694644001618,0,0.284422672538649,0,0,0,0,0.405287221426618,0.0117202630582645,0,0
"55","2017","Very Low","Vaskes","37","37.2","2017.37.2",0.0379168089724033,0,0,0.52563121576149,0,0,0.00220684799572914,0,0,0.00628607083332865,0,0,0,0.00435621134704392,0.000407516142250501,0.104413046165043,0.00363809067502843,0,0.202021472514155,0,0,0,0,0.0956022747423595,0.0175204448511691,0,0
"56","2017","Very Low","Vaskes","37","37.3","2017.37.3",0.0932880455733285,0,0.00252494423480126,0.574987213771864,0.00828415128747602,0,0.00295954478653653,0,0,0.00721633098418281,0,0,0.00424622732857738,0.0167108785466398,0.000884258425633885,0.0577197766118176,0.00486738872670161,0,0.0530042106770534,0,0,0,0,0.171745690950524,0.00156133809486263,0,0
"57","2019","Very High","N.Lagoon","27","27.1","2019.27.1",0,0,0,0.137748806048471,0,0,0.00252321714780149,0,0,0.0013595159743127,0,0,0.00339885243651613,0.000274065720272213,0,0.000891510475248084,0,0,0.0222200110851303,0,0,0,0,0.717640494775814,0.113943526336434,0,0
"58","2019","Very High","N.Lagoon","27","27.2","2019.27.2",0,0,0,0.0920484452348368,0,0,0,0,0,0.000555100347585907,0,0,0,0.000543354836573397,0,0,0,0,0.0115598944528388,0,0,0,0,0.82016498069644,0.075128224431725,0,0
"59","2019","Very High","N.Lagoon","27","27.3","2019.27.3",0.000442483128105206,0,0,0.0898008357389931,0,0,0.000122630859871597,0,0,0.000294426511754883,0,0,0,0,0,0.000170608700106638,0,0,0.00744012609176137,0,0,0,0,0.87543790711665,0.0262909818527568,0,0
"60","2019","Very High","N.Lagoon","30","30.1","2019.30.1",0.00927854965618798,0,0,0.4943227596792,0,0,0,0,0,0.000650008715287877,0,0,0.000277227967636711,0,0,0,0,0,0.000921303667172056,0,0,0,0,0.475404870556273,0.0191452797582427,0,0
"61","2019","Very High","N.Lagoon","30","30.2","2019.30.2",0.0182629429227043,0,0,0.210775223160195,0,0,0.00339284334328322,0,0,0.00843781585350563,0,0,0,0.00144809627503784,0,0.00467726350785517,0.00707318190044582,0,0.100022845936488,0,0,0,0,0.604209862010419,0.0416999250900672,0,0
"62","2019","Very High","N.Lagoon","30","30.3","2019.30.3",0.0220877110447708,0,0,0.406604353674339,0,0,0.00367841076715909,0,0,0.0288621382947964,0,0,0.00020558754829315,0.00329326098710414,0,0.0387102301410024,0.0148555993406256,0,0.10896563437892,0,0,0,0,0.326097153876365,0.0466178793675524,2.20405790720094e-05,0
"63","2019","Very High","N.Lagoon","32","32.1","2019.32.1",0.00927854965618798,0,0,0.4943227596792,0,0,0,0,0,0.000650008715287877,0,0,0.000277227967636711,0,0,0,0,0,0.000921303667172056,0,0,0,0,0.475404870556273,0.0191452797582427,0,0
"64","2019","Very High","N.Lagoon","32","32.2","2019.32.2",0.00193728191841487,0,0,0.234577578756011,0,0,0.000483602412754566,0,0,0.00014698516199151,0,0,0,0.00161920952453859,0,0,0,0,0.000363778909839651,0,0,0,0,0.622668671093039,0.138202892223411,0,0
"65","2019","Very High","N.Lagoon","32","32.3","2019.32.3",0,0,0,0.234781291348736,0,0,0.0015087017418477,0,0,0.000306238341140266,0,0,0,0.000461606508095762,0,0.00021434184994946,0,0,0,0,0,0,0,0.661348185872055,0.101379634338177,0,0
"66","2019","Medium","S.Lagoon","8","8.1","2019.8.1",0.0436726545909119,0,0.000960723721059181,0.656372802764407,0,0,0.0121116377698172,0,0.000530939412463682,0.0461382790269878,0,0,0.00574673384531137,0.0434333790612682,0.0118871608572208,0.0297091915646634,0.0222600547861038,0,0.0046142337719427,0,0,0.000115828838071284,0,0.119940480836415,0.00238488767724778,0.000121011476108975,0
"67","2019","Medium","S.Lagoon","8","8.2","2019.8.2",0.0861563050837973,0,0,0.475531240132381,0,0,0.00502955039630356,0,0,0.028215769604336,0,0,0.004113110893052,0.071855314724586,0.00925513965553766,0.0417958616954518,0.0357863568051098,0,0.196100316962912,0,0,0.000254871855851823,0,0.0406011928077798,0,0,0.00530496938290159
"68","2019","Medium","S.Lagoon","8","8.3","2019.8.3",0.0278464382973734,0,0,0.628054619628907,0,0,0.00356257046504778,0,0,0.0153942677460163,0,0,0.000183994237053255,0.0155302499137468,0.00288890306843949,0.0329687454539938,0.00458206211650438,0,0.0357528835649255,0,0,0,0,0.135890264263674,0.097345001244318,0,0
"69","2019","Medium","S.Lagoon","34","34.1","2019.34.1",0.0834562043848053,0,0,0.503965281247542,0,0,0.00316440455881636,0,0,0.0302185644109676,0,0,0.0014333515872712,0.0350053353260046,0.00158351401442071,0.0861074706994315,0.0103379085609511,0,0.0803509528286972,0,0,4.26001561214519e-05,0,0.056404168294103,0.107930243930868,0,0
"70","2019","Medium","S.Lagoon","34","34.2","2019.34.2",0.0456353648170755,0,0,0.653442954435406,0,0,0.00677381256368115,0,0,0.0309658396716739,0,0,0.00221662858082302,0.0235898202111653,0.000923517163115181,0.0297352538326118,0.0101253959536893,0,0.0753203358416855,0,0,0.000151473055160927,0,0.108439154179457,0.0126804496944554,0,0
"71","2019","Medium","S.Lagoon","34","34.3","2019.34.3",0.0925001172991983,0,0,0.611574653801803,0,0,0.00711735923799442,0,0,0.0297376427715548,0,0,0.00104066724157331,0.0094692159734081,0.00167149014714849,0.0346805778830128,0.00478074671263921,0,0.0731045464794403,0,0,0.000323002319681456,0,0.0439310019563195,0.0900689781762264,0,0
"72","2019","Medium","S.Lagoon","35","35.1","2019.35.1",0.0429874757977057,0,0,0.459433797675395,0,0,0.0166297491363592,0,0,0.0452313868049431,0.000410885037769697,0.000349364477654604,0.00209088874271609,0.0521020553165202,0,0.113964188551603,0.0176663736908415,0,0.078328263860498,0,0,0.000170724229133981,0,0.113325671208322,0.0573091754705372,0,0
"73","2019","Medium","S.Lagoon","35","35.2","2019.35.2",0.0667751121338583,0,0,0.524398324753047,0,0.00519108906357304,0.0107931747449044,0,0.000152491677146695,0.0443457791571927,0,0,0.00220428874564569,0.0788172693044874,0.00631081901899187,0.0897041505285889,0.0159599625948723,0,0.060782645260192,0.000700299754532754,0,0.000153241328980272,0,0.0463587817433041,0.0473525701906821,0,0
"74","2019","Medium","S.Lagoon","35","35.3","2019.35.3",0.0629614844156192,0,0,0.519900248666022,0,0,0.0140858051172452,0,2.88674277128681e-05,0.0363541513516736,0,0.00192187086924761,0.00317298018763453,0.0659355167897521,0.0018997516713897,0.116818607019146,0.0212597982891613,0.000739868423264222,0.100087370831539,0,0,0.000653141172906082,0,0.0481228767678878,0.00605766099979899,0,0
