KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note
07_07_2015,30,SC,3,,Gomphosus varius,6,1,,15:15,41,1,
07_07_2015,30,SC,3,,Gomphosus varius,4,1,,15:15,41,1,
07_07_2015,30,SC,3,,Halichoeres ornatissimus,4,1,,15:15,41,1,
07_07_2015,30,SC,3,,Halichoeres ornatissimus,6,1,,15:15,41,1,
07_07_2015,30,SC,3,,Labroides dimidiatus,6,2,,15:15,41,1,
07_07_2015,30,SC,3,,Labroides dimidiatus,4,1,,15:15,41,1,
07_07_2015,30,SC,3,,Pseudocheilinus hexataenia,4,2,,15:15,41,1,
07_07_2015,30,SC,3,,Pseudocheilinus octotaenia,4,2,,15:15,41,1,
07_07_2015,30,SC,3,,Pseudocheilinus octotaenia,6,2,,15:15,41,1,
07_07_2015,30,SC,3,,Chlorurus sordidus,32,1,TP,15:15,41,1,
07_07_2015,30,SC,3,,Acanthurus nigricans,20,1,,15:15,41,1,
07_07_2015,30,SC,3,,Acanthurus nigricauda,22,1,,15:15,41,1,
07_07_2015,30,SC,3,,Acanthurus pyroferus,18,1,,15:15,41,1,
07_07_2015,30,SC,3,,Acanthurus pyroferus,10,1,,15:15,41,1,
07_07_2015,30,SC,3,,Ctenochaetus marginatus,20,4,,15:15,41,1,
07_07_2015,30,SC,3,,Ctenochaetus marginatus,15,1,,15:15,41,1,
07_07_2015,30,SC,3,,Ctenochaetus marginatus,12,1,,15:15,41,1,
07_07_2015,30,SC,3,,Ctenochaetus marginatus,8,1,,15:15,41,1,
07_07_2015,30,SC,3,,Melichthys niger,22,1,,15:15,41,1,
07_07_2015,30,SC,3,,Sufflamen bursa,14,1,,15:15,41,1,
07_07_2015,30,SC,3,,Canthigaster solandri,6,1,,15:15,41,1,
09_07_2015,38,SC,1,,Sargocentron tiere,22,1,,09:40,33,2,
09_07_2015,38,SC,1,,Cephalopholis urodeta,10,1,,09:40,33,2,
09_07_2015,38,SC,1,,Variola louti,50,1,,09:40,33,2,
09_07_2015,38,SC,1,,Paracirrhites arcatus,7,1,,09:40,33,2,
09_07_2015,38,SC,1,,Cirripectes stigmaticus,5,1,,09:40,33,2,
09_07_2015,38,SC,1,,Centropyge flavissima,4,1,,09:40,33,2,
09_07_2015,38,SC,1,,Chaetodon ornatissimus,13,1,,09:40,33,2,
09_07_2015,38,SC,1,,Chromis margaritifer,3,8,,09:40,33,2,
09_07_2015,38,SC,1,,Chromis margaritifer,2,3,,09:40,33,2,
09_07_2015,38,SC,1,,Chromis vanderbilti,3,36,,09:40,33,2,
09_07_2015,38,SC,1,,Plectroglyphidodon dickii,4,12,,09:40,33,2,
09_07_2015,38,SC,1,,Plectroglyphidodon dickii,6,5,,09:40,33,2,
09_07_2015,38,SC,1,,Plectroglyphidodon johnstonianus,4,4,,09:40,33,2,
09_07_2015,38,SC,1,,Stegastes aureus,6,5,,09:40,33,2,
09_07_2015,38,SC,1,,Stegastes fasciolatus,6,6,,09:40,33,2,
09_07_2015,38,SC,1,,Gomphosus varius,3,3,juv,09:40,33,2,
09_07_2015,38,SC,1,,Gomphosus varius,6,5,IP,09:40,33,2,
09_07_2015,38,SC,1,,Gomphosus varius,8,1,,09:40,33,2,
09_07_2015,38,SC,1,,Halichoeres hortulanus,13,1,IP,09:40,33,2,
09_07_2015,38,SC,1,,Halichoeres ornatissimus,6,3,,09:40,33,2,
09_07_2015,38,SC,1,,Halichoeres ornatissimus,3,2,,09:40,33,2,
09_07_2015,38,SC,1,,Labroides dimidiatus,3,1,,09:40,33,2,
09_07_2015,38,SC,1,,Labroides dimidiatus,6,1,,09:40,33,2,
09_07_2015,38,SC,1,,Pseudocheilinus hexataenia,4,4,,09:40,33,2,
09_07_2015,38,SC,1,,Pseudocheilinus octotaenia,6,1,,09:40,33,2,
09_07_2015,38,SC,1,,Thalassoma quinquevittatum,6,2,,09:40,33,2,
09_07_2015,38,SC,1,,Thalassoma quinquevittatum,10,2,,09:40,33,2,
09_07_2015,38,SC,1,,Acanthurus lineatus,21,8,,09:40,33,2,
09_07_2015,38,SC,1,,Ctenochaetus marginatus,18,1,,09:40,33,2,
09_07_2015,38,SC,2,,Sargocentron tiere,20,1,,09:55,33,2,
09_07_2015,38,SC,2,,Cephalopholis urodeta,12,2,,09:55,33,2,
09_07_2015,38,SC,2,,Cephalopholis urodeta,8,1,,09:55,33,2,
09_07_2015,38,SC,2,,Paracirrhites arcatus,8,4,,09:55,33,2,
09_07_2015,38,SC,2,,Paracirrhites arcatus,5,1,,09:55,33,2,
09_07_2015,38,SC,2,,Paracirrhites arcatus,10,2,,09:55,33,2,
09_07_2015,38,SC,2,,Cirrhitops hubbardi,9,1,,09:55,33,2,
09_07_2015,38,SC,2,,Lutjanus bohar,21,1,,09:55,33,2,
09_07_2015,38,SC,2,,Lutjanus gibbus,25,20,,09:55,33,2,
09_07_2015,38,SC,2,,Chromis vanderbilti,4,2,,09:55,33,2,
09_07_2015,38,SC,2,,Chromis vanderbilti,3,5,,09:55,33,2,
09_07_2015,38,SC,2,,Plectroglyphidodon dickii,5,18,,09:55,33,2,
09_07_2015,38,SC,2,,Plectroglyphidodon dickii,3,8,,09:55,33,2,
09_07_2015,38,SC,2,,Stegastes aureus,6,7,,09:55,33,2,
09_07_2015,38,SC,2,,Stegastes aureus,7,3,,09:55,33,2,
09_07_2015,38,SC,2,,Stegastes fasciolatus,6,3,,09:55,33,2,
09_07_2015,38,SC,2,,Gomphosus varius,4,1,,09:55,33,2,
09_07_2015,38,SC,2,,Gomphosus varius,5,3,,09:55,33,2,
09_07_2015,38,SC,2,,Gomphosus varius,3,2,,09:55,33,2,
09_07_2015,38,SC,2,,Halichoeres ornatissimus,6,4,,09:55,33,2,
09_07_2015,38,SC,2,,Halichoeres ornatissimus,4,1,,09:55,33,2,
09_07_2015,38,SC,2,,Pseudocheilinus hexataenia,3,2,,09:55,33,2,
09_07_2015,38,SC,2,,Thalassoma amblycephalum,3,3,,09:55,33,2,
09_07_2015,38,SC,2,,Thalassoma quinquevittatum,6,3,,09:55,33,2,
09_07_2015,38,SC,2,,Scarus rubroviolaceus,26,1,IP,09:55,33,2,
09_07_2015,38,SC,2,,Acanthurus lineatus,20,9,,09:55,33,2,
09_07_2015,38,SC,2,,Ctenochaetus marginatus,20,1,,09:55,33,2,
09_07_2015,38,SC,2,,Melichthys niger,20,1,,09:55,33,2,
09_07_2015,38,SC,2,,Parupeneus insularis,25,1,,09:55,33,2,
09_07_2015,38,SC,2,,Cantherhines dumerilii,22,1,,09:55,33,2,
09_07_2015,38,SC,3,,Cephalopholis urodeta,10,5,,10:10,33,2,
09_07_2015,38,SC,3,,Cephalopholis urodeta,8,1,,10:10,33,2,
09_07_2015,38,SC,3,,Paracirrhites hemistictus,20,1,,10:10,33,2,
09_07_2015,38,SC,3,,Lutjanus gibbus,23,20,,10:10,33,2,
09_07_2015,38,SC,3,,Lutjanus gibbus,26,2,,10:10,33,2,
09_07_2015,38,SC,3,,Centropyge flavissima,5,1,,10:10,33,2,
09_07_2015,38,SC,3,,Chromis margaritifer,4,5,,10:10,33,2,
09_07_2015,38,SC,3,,Chromis vanderbilti,3,89,,10:10,33,2,
09_07_2015,38,SC,3,,Plectroglyphidodon dickii,4,19,,10:10,33,2,
09_07_2015,38,SC,3,,Plectroglyphidodon dickii,3,2,,10:10,33,2,
09_07_2015,38,SC,3,,Stegastes aureus,6,8,,10:10,33,2,
09_07_2015,38,SC,3,,Stegastes aureus,4,3,,10:10,33,2,
09_07_2015,38,SC,3,,Stegastes fasciolatus,6,9,,10:10,33,2,
09_07_2015,38,SC,3,,Stegastes fasciolatus,5,2,,10:10,33,2,
09_07_2015,38,SC,3,,Gomphosus varius,3,1,juv,10:10,33,2,
09_07_2015,38,SC,3,,Gomphosus varius,5,2,IP,10:10,33,2,
09_07_2015,38,SC,3,,Halichoeres ornatissimus,7,2,,10:10,33,2,
09_07_2015,38,SC,3,,Halichoeres ornatissimus,4,2,,10:10,33,2,
09_07_2015,38,SC,3,,Hemigymnus fasciatus,23,1,,10:10,33,2,
09_07_2015,38,SC,3,,Pseudocheilinus hexataenia,4,1,,10:10,33,2,
09_07_2015,38,SC,3,,Thalassoma amblycephalum,3,4,,10:10,33,2,
09_07_2015,38,SC,3,,Thalassoma quinquevittatum,7,4,,10:10,33,2,
09_07_2015,38,SC,3,,Thalassoma quinquevittatum,11,4,,10:10,33,2,
09_07_2015,38,SC,3,,Thalassoma quinquevittatum,13,1,,10:10,33,2,
09_07_2015,38,SC,3,,Chlorurus sordidus,22,1,IP,10:10,33,2,
09_07_2015,38,SC,3,,Acanthurus lineatus,20,1,,10:10,33,2,
09_07_2015,38,SC,3,,Acanthurus nigricauda,25,1,,10:10,33,2,
09_07_2015,38,SC,3,,Ctenochaetus marginatus,18,1,,10:10,33,2,
09_07_2015,38,SC,3,,Melichthys niger,20,9,,10:10,33,2,
11_07_2015,8,SC,1,,Cephalopholis urodeta,10,4,,08:45,33,2,
11_07_2015,8,SC,1,,Cephalopholis urodeta,14,1,,08:45,33,2,
11_07_2015,8,SC,1,,Cephalopholis urodeta,12,1,,08:45,33,2,
11_07_2015,8,SC,1,,Pseudanthias bartlettorum,4,10,,08:45,33,2,
11_07_2015,8,SC,1,,Pseudanthias bartlettorum,3,10,,08:45,33,2,
11_07_2015,8,SC,1,,Pseudanthias olivaceus,4,30,,08:45,33,2,
11_07_2015,8,SC,1,,Pseudanthias olivaceus,3,20,,08:45,33,2,
11_07_2015,8,SC,1,,Paracirrhites arcatus,9,1,,08:45,33,2,
11_07_2015,8,SC,1,,Paracirrhites hemistictus,22,1,,08:45,33,2,
11_07_2015,8,SC,1,,Paracirrhites hemistictus,20,1,,08:45,33,2,
11_07_2015,8,SC,1,,Paracirrhites hemistictus,14,1,,08:45,33,2,
11_07_2015,8,SC,1,,Centropyge flavissima,5,1,,08:45,33,2,
11_07_2015,8,SC,1,,Chaetodon ornatissimus,12,1,,08:45,33,2,
11_07_2015,8,SC,1,,Chromis margaritifer,1,3,,08:45,33,2,
11_07_2015,8,SC,1,,Chromis margaritifer,2,5,,08:45,33,2,
11_07_2015,8,SC,1,,Chromis margaritifer,3,38,,08:45,33,2,
11_07_2015,8,SC,1,,Chromis vanderbilti,3,55,,08:45,33,2,
11_07_2015,8,SC,1,,Plectroglyphidodon dickii,2,2,,08:45,33,2,
11_07_2015,8,SC,1,,Plectroglyphidodon dickii,3,4,,08:45,33,2,
11_07_2015,8,SC,1,,Plectroglyphidodon dickii,4,1,,08:45,33,2,
11_07_2015,8,SC,1,,Plectroglyphidodon johnstonianus,4,1,,08:45,33,2,
11_07_2015,8,SC,1,,Stegastes aureus,6,8,,08:45,33,2,
11_07_2015,8,SC,1,,Stegastes aureus,4,1,,08:45,33,2,
11_07_2015,8,SC,1,,Cheilinus trilobatus,20,1,,08:45,33,2,
11_07_2015,8,SC,1,,Gomphosus varius,3,3,juv,08:45,33,2,
11_07_2015,8,SC,1,,Halichoeres ornatissimus,4,3,,08:45,33,2,
11_07_2015,8,SC,1,,Hemigymnus fasciatus,27,1,,08:45,33,2,
11_07_2015,8,SC,1,,Labroides dimidiatus,7,2,,08:45,33,2,
11_07_2015,8,SC,1,,Pseudocheilinus hexataenia,4,4,,08:45,33,2,
11_07_2015,8,SC,1,,Pseudocheilinus octotaenia,4,1,,08:45,33,2,
11_07_2015,8,SC,1,,Thalassoma amblycephalum,4,40,,08:45,33,2,
11_07_2015,8,SC,1,,Acanthurus nigricans,18,1,,08:45,33,2,
11_07_2015,8,SC,1,,Ctenochaetus marginatus,13,3,,08:45,33,2,
11_07_2015,8,SC,1,,Balistapus undulatus,16,1,,08:45,33,2,
11_07_2015,8,SC,1,,Canthigaster solandri,8,1,,08:45,33,2,
11_07_2015,8,SC,2,,Sargocentron caudimaculatum,10,1,,09:00,33,2,
11_07_2015,8,SC,2,,Cephalopholis urodeta,10,2,,09:00,33,2,
11_07_2015,8,SC,2,,Cephalopholis urodeta,13,1,,09:00,33,2,
11_07_2015,8,SC,2,,Paracirrhites arcatus,4,1,,09:00,33,2,
11_07_2015,8,SC,2,,Paracirrhites forsteri,5,1,,09:00,33,2,
11_07_2015,8,SC,2,,Lutjanus bohar,12,1,,09:00,33,2,
11_07_2015,8,SC,2,,Lutjanus fulvus,20,1,,09:00,33,2,
11_07_2015,8,SC,2,,Monotaxis grandoculis,22,1,,09:00,33,2,
11_07_2015,8,SC,2,,Cirripectes stigmaticus,5,1,,09:00,33,2,
11_07_2015,8,SC,2,,Centropyge loricula,5,1,,09:00,33,2,
11_07_2015,8,SC,2,,Centropyge flavissima,6,3,,09:00,33,2,
11_07_2015,8,SC,2,,Chromis margaritifer,1,4,,09:00,33,2,
11_07_2015,8,SC,2,,Chromis margaritifer,2,9,,09:00,33,2,
11_07_2015,8,SC,2,,Chromis margaritifer,4,8,,09:00,33,2,
11_07_2015,8,SC,2,,Chromis margaritifer,3,26,,09:00,33,2,
11_07_2015,8,SC,2,,Chromis vanderbilti,3,22,,09:00,33,2,
11_07_2015,8,SC,2,,Plectroglyphidodon dickii,5,9,,09:00,33,2,
11_07_2015,8,SC,2,,Plectroglyphidodon johnstonianus,4,9,,09:00,33,2,
11_07_2015,8,SC,2,,Stegastes aureus,5,5,,09:00,33,2,
11_07_2015,8,SC,2,,Gomphosus varius,7,4,,09:00,33,2,
11_07_2015,8,SC,2,,Halichoeres ornatissimus,4,4,,09:00,33,2,
11_07_2015,8,SC,2,,Halichoeres ornatissimus,6,1,,09:00,33,2,
11_07_2015,8,SC,2,,Labroides bicolor,5,1,,09:00,33,2,
11_07_2015,8,SC,2,,Labroides dimidiatus,7,2,,09:00,33,2,
11_07_2015,8,SC,2,,Pseudocheilinus hexataenia,3,1,,09:00,33,2,
11_07_2015,8,SC,2,,Pseudocheilinus hexataenia,2,2,,09:00,33,2,
11_07_2015,8,SC,2,,Pseudocheilinus hexataenia,4,4,,09:00,33,2,
11_07_2015,8,SC,2,,Pseudocheilinus octotaenia,6,1,,09:00,33,2,
11_07_2015,8,SC,2,,Thalassoma quinquevittatum,6,1,,09:00,33,2,
11_07_2015,8,SC,2,,Thalassoma quinquevittatum,9,1,,09:00,33,2,
11_07_2015,8,SC,2,,Chlorurus sordidus,21,1,IP,09:00,33,2,
11_07_2015,8,SC,2,,Ctenochaetus marginatus,12,1,,09:00,33,2,
11_07_2015,8,SC,3,,Sargocentron tiere,18,1,,09:15,33,2,
11_07_2015,8,SC,3,,Cephalopholis argus,28,1,,09:15,33,2,
11_07_2015,8,SC,3,,Cephalopholis urodeta,11,1,,09:15,33,2,
11_07_2015,8,SC,3,,Cephalopholis urodeta,14,1,,09:15,33,2,
11_07_2015,8,SC,3,,Pseudanthias bartlettorum,3,170,,09:15,33,2,
11_07_2015,8,SC,3,,Pseudanthias bartlettorum,4,90,,09:15,33,2,
11_07_2015,8,SC,3,,Pseudanthias olivaceus,4,50,,09:15,33,2,
11_07_2015,8,SC,3,,Paracirrhites arcatus,6,2,,09:15,33,2,
11_07_2015,8,SC,3,,Paracirrhites forsteri,12,2,,09:15,33,2,
11_07_2015,8,SC,3,,Paracirrhites forsteri,6,1,,09:15,33,2,
11_07_2015,8,SC,3,,Paracirrhites forsteri,4,1,,09:15,33,2,
11_07_2015,8,SC,3,,Chromis margaritifer,2,12,,09:15,33,2,
11_07_2015,8,SC,3,,Chromis margaritifer,4,33,,09:15,33,2,
11_07_2015,8,SC,3,,Chromis margaritifer,3,70,,09:15,33,2,
11_07_2015,8,SC,3,,Chromis vanderbilti,3,100,,09:15,33,2,
11_07_2015,8,SC,3,,Plectroglyphidodon johnstonianus,5,2,,09:15,33,2,
11_07_2015,8,SC,3,,Plectroglyphidodon johnstonianus,3,1,,09:15,33,2,
11_07_2015,8,SC,3,,Plectroglyphidodon johnstonianus,4,1,,09:15,33,2,
11_07_2015,8,SC,3,,Stegastes aureus,4,1,,09:15,33,2,
11_07_2015,8,SC,3,,Stegastes aureus,5,3,,09:15,33,2,
11_07_2015,8,SC,3,,Stegastes aureus,6,3,,09:15,33,2,
11_07_2015,8,SC,3,,Coris centralis,6,1,,09:15,33,2,
11_07_2015,8,SC,3,,Coris centralis,4,1,,09:15,33,2,
11_07_2015,8,SC,3,,Gomphosus varius,6,1,,09:15,33,2,
11_07_2015,8,SC,3,,Halichoeres hortulanus,3,1,,09:15,33,2,
11_07_2015,8,SC,3,,Halichoeres hortulanus,5,1,,09:15,33,2,
11_07_2015,8,SC,3,,Halichoeres ornatissimus,4,1,,09:15,33,2,
11_07_2015,8,SC,3,,Labroides dimidiatus,7,1,,09:15,33,2,
11_07_2015,8,SC,3,,Macropharyngodon meleagris,3,1,,09:15,33,2,
11_07_2015,8,SC,3,,Pseudocheilinus hexataenia,4,3,,09:15,33,2,
11_07_2015,8,SC,3,,Pseudocheilinus octotaenia,5,1,,09:15,33,2,
11_07_2015,8,SC,3,,Thalassoma amblycephalum,4,30,,09:15,33,2,
11_07_2015,8,SC,3,,Thalassoma quinquevittatum,11,1,,09:15,33,2,
11_07_2015,8,SC,3,,Acanthurus nigricans,20,1,,09:15,33,2,
11_07_2015,8,SC,3,,Acanthurus maculiceps,24,1,,09:15,33,2,
11_07_2015,8,SC,3,,Ctenochaetus marginatus,12,1,,09:15,33,2,
11_07_2015,8,SC,3,,Sufflamen chrysopterum,14,1,,09:15,33,2,
11_07_2015,8,SC,3,,Parupeneus insularis,23,1,,09:15,33,2,
11_07_2015,34,SC,1,,Pseudanthias olivaceus,6,30,,13:05,33,2,
11_07_2015,34,SC,1,,Cirrhitichthys oxycephalus,5,1,,13:05,33,2,
11_07_2015,34,SC,1,,Paracirrhites forsteri,9,1,,13:05,33,2,
11_07_2015,34,SC,1,,Centropyge flavissima,5,1,,13:05,33,2,
11_07_2015,34,SC,1,,Centropyge flavissima,4,1,,13:05,33,2,
11_07_2015,34,SC,1,,Chaetodon lunula,12,1,,13:05,33,2,
11_07_2015,34,SC,1,,Chromis margaritifer,1,2,,13:05,33,2,
11_07_2015,34,SC,1,,Chromis margaritifer,2,5,,13:05,33,2,
11_07_2015,34,SC,1,,Chromis margaritifer,3,30,,13:05,33,2,
11_07_2015,34,SC,1,,Chromis margaritifer,4,50,,13:05,33,2,
11_07_2015,34,SC,1,,Chromis vanderbilti,2,3,,13:05,33,2,
11_07_2015,34,SC,1,,Chromis vanderbilti,4,10,,13:05,33,2,
11_07_2015,34,SC,1,,Chromis vanderbilti,3,40,,13:05,33,2,
11_07_2015,34,SC,1,,Plectroglyphidodon dickii,4,3,,13:05,33,2,
11_07_2015,34,SC,1,,Plectroglyphidodon dickii,5,1,,13:05,33,2,
11_07_2015,34,SC,1,,Stegastes aureus,3,1,,13:05,33,2,
11_07_2015,34,SC,1,,Stegastes aureus,5,3,,13:05,33,2,
11_07_2015,34,SC,1,,Stegastes aureus,6,2,,13:05,33,2,
11_07_2015,34,SC,1,,Labroides dimidiatus,7,1,,13:05,33,2,
11_07_2015,34,SC,1,,Labroides dimidiatus,3,3,,13:05,33,2,
11_07_2015,34,SC,1,,Pseudocheilinus hexataenia,2,1,,13:05,33,2,
11_07_2015,34,SC,1,,Pseudocheilinus hexataenia,4,1,,13:05,33,2,
11_07_2015,34,SC,1,,Pseudocheilinus octotaenia,5,1,,13:05,33,2,
11_07_2015,34,SC,1,,Thalassoma amblycephalum,3,5,,13:05,33,2,
11_07_2015,34,SC,1,,Thalassoma quinquevittatum,9,1,,13:05,33,2,
11_07_2015,34,SC,1,,Scarus frenatus,33,1,IP,13:05,33,2,
11_07_2015,34,SC,1,,Melichthys niger,20,1,,13:05,33,2,
11_07_2015,34,SC,1,,Sufflamen bursa,13,2,,13:05,33,2,
11_07_2015,34,SC,1,,Parupeneus insularis,24,1,,13:05,33,2,
11_07_2015,34,SC,2,,Sargocentron caudimaculatum,15,1,,13:20,33,2,
11_07_2015,34,SC,2,,Cephalopholis argus,38,1,,13:20,33,2,
11_07_2015,34,SC,2,,Cephalopholis urodeta,8,1,,13:20,33,2,
11_07_2015,34,SC,2,,Variola louti,50,1,,13:20,33,2,
11_07_2015,34,SC,2,,Cirrhitichthys oxycephalus,5,1,,13:20,33,2,
11_07_2015,34,SC,2,,Paracirrhites forsteri,9,2,,13:20,33,2,
11_07_2015,34,SC,2,,Cirripectes stigmaticus,6,1,,13:20,33,2,
11_07_2015,34,SC,2,,Centropyge flavissima,5,1,,13:20,33,2,
11_07_2015,34,SC,2,,Centropyge flavissima,3,2,,13:20,33,2,
11_07_2015,34,SC,2,,Chaetodon bennetti,11,1,,13:20,33,2,
11_07_2015,34,SC,2,,Chromis margaritifer,2,2,,13:20,33,2,
11_07_2015,34,SC,2,,Chromis margaritifer,4,38,,13:20,33,2,
11_07_2015,34,SC,2,,Chromis margaritifer,3,55,,13:20,33,2,
11_07_2015,34,SC,2,,Chromis vanderbilti,3,4,,13:20,33,2,
11_07_2015,34,SC,2,,Plectroglyphidodon dickii,4,3,,13:20,33,2,
11_07_2015,34,SC,2,,Plectroglyphidodon johnstonianus,5,2,,13:20,33,2,
11_07_2015,34,SC,2,,Plectroglyphidodon johnstonianus,4,1,,13:20,33,2,
11_07_2015,34,SC,2,,Stegastes aureus,6,4,,13:20,33,2,
11_07_2015,34,SC,2,,Stegastes aureus,5,2,,13:20,33,2,
11_07_2015,34,SC,2,,Labroides dimidiatus,8,3,,13:20,33,2,
11_07_2015,34,SC,2,,Labroides rubrolabiatus,3,1,,13:20,33,2,
11_07_2015,34,SC,2,,Pseudocheilinus hexataenia,4,2,,13:20,33,2,
11_07_2015,34,SC,2,,Pseudocheilinus hexataenia,5,1,,13:20,33,2,
11_07_2015,34,SC,2,,Pseudocheilinus octotaenia,6,1,,13:20,33,2,
11_07_2015,34,SC,2,,Thalassoma quinquevittatum,7,1,,13:20,33,2,
11_07_2015,34,SC,2,,Acanthurus nigricans,12,2,,13:20,33,2,
11_07_2015,34,SC,2,,Ctenochaetus marginatus,20,2,,13:20,33,2,
11_07_2015,34,SC,2,,Ctenochaetus marginatus,13,2,,13:20,33,2,
11_07_2015,34,SC,2,,Ctenochaetus marginatus,15,1,,13:20,33,2,
11_07_2015,34,SC,3,,Sargocentron caudimaculatum,18,4,,13:35,34,2,
11_07_2015,34,SC,3,,Sargocentron caudimaculatum,15,2,,13:35,34,2,
11_07_2015,34,SC,3,,Pseudanthias olivaceus,5,40,,13:35,34,2,
11_07_2015,34,SC,3,,Pseudanthias olivaceus,6,20,,13:35,34,2,
11_07_2015,34,SC,3,,Cirrhitichthys oxycephalus,5,1,,13:35,34,2,
11_07_2015,34,SC,3,,Centropyge flavissima,4,2,,13:35,34,2,
11_07_2015,34,SC,3,,Centropyge flavissima,5,2,,13:35,34,2,
11_07_2015,34,SC,3,,Chromis margaritifer,4,9,,13:35,34,2,
11_07_2015,34,SC,3,,Chromis margaritifer,2,11,,13:35,34,2,
11_07_2015,34,SC,3,,Chromis margaritifer,3,12,,13:35,34,2,
11_07_2015,34,SC,3,,Chromis vanderbilti,4,10,,13:35,34,2,
11_07_2015,34,SC,3,,Dascyllus auripinnis,8,3,,13:35,34,2,
11_07_2015,34,SC,3,,Dascyllus auripinnis,7,2,,13:35,34,2,
11_07_2015,34,SC,3,,Plectroglyphidodon dickii,5,5,,13:35,34,2,
11_07_2015,34,SC,3,,Plectroglyphidodon dickii,3,1,,13:35,34,2,
11_07_2015,34,SC,3,,Plectroglyphidodon johnstonianus,5,3,,13:35,34,2,
11_07_2015,34,SC,3,,Stegastes aureus,6,3,,13:35,34,2,
11_07_2015,34,SC,3,,Cheilinus trilobatus,28,1,,13:35,34,2,
11_07_2015,34,SC,3,,Gomphosus varius,7,1,,13:35,34,2,
11_07_2015,34,SC,3,,Gomphosus varius,4,1,,13:35,34,2,
11_07_2015,34,SC,3,,Labroides dimidiatus,6,2,,13:35,34,2,
11_07_2015,34,SC,3,,Macropharyngodon meleagris,3,1,,13:35,34,2,
11_07_2015,34,SC,3,,Pseudocheilinus octotaenia,6,2,,13:35,34,2,
11_07_2015,34,SC,3,,Pseudocheilinus octotaenia,4,1,,13:35,34,2,
11_07_2015,34,SC,3,,Thalassoma quinquevittatum,7,1,,13:35,34,2,
11_07_2015,34,SC,3,,Thalassoma quinquevittatum,5,1,,13:35,34,2,
11_07_2015,34,SC,3,,Acanthurus nigricans,20,2,,13:35,34,2,
11_07_2015,34,SC,3,,Ctenochaetus marginatus,9,2,,13:35,34,2,
11_07_2015,34,SC,3,,Canthigaster solandri,5,1,,13:35,34,2,
12_07_2015,6,SC,1,,Myripristis amaena,18,1,,08:45,35,2,
12_07_2015,6,SC,1,,Neoniphon sammara,18,1,,08:45,35,2,
12_07_2015,6,SC,1,,Pseudanthias olivaceus,4,64,,08:45,35,2,
12_07_2015,6,SC,1,,Paracirrhites forsteri,11,1,,08:45,35,2,
12_07_2015,6,SC,1,,Paracirrhites hemistictus,22,2,,08:45,35,2,
12_07_2015,6,SC,1,,Lutjanus bohar,12,1,,08:45,35,2,
12_07_2015,6,SC,1,,Aphareus furca,30,1,,08:45,35,2,
12_07_2015,6,SC,1,,Chanos chanos,90,3,,08:45,35,2,
12_07_2015,6,SC,1,,Gnathodentex aureolineatus,20,5,,08:45,35,2,
12_07_2015,6,SC,1,,Gnathodentex aureolineatus,16,80,,08:45,35,2,
12_07_2015,6,SC,1,,Monotaxis grandoculis,23,3,,08:45,35,2,
12_07_2015,6,SC,1,,Cirripectes stigmaticus,6,1,,08:45,35,2,
12_07_2015,6,SC,1,,Chaetodon unimaculatus,11,1,,08:45,35,2,
12_07_2015,6,SC,1,,Heniochus acuminatus,13,1,,08:45,35,2,
12_07_2015,6,SC,1,,Chromis margaritifer,2,2,,08:45,35,2,
12_07_2015,6,SC,1,,Chromis margaritifer,3,33,,08:45,35,2,
12_07_2015,6,SC,1,,Chromis vanderbilti,3,60,,08:45,35,2,
12_07_2015,6,SC,1,,Plectroglyphidodon dickii,5,5,,08:45,35,2,
12_07_2015,6,SC,1,,Plectroglyphidodon dickii,3,1,,08:45,35,2,
12_07_2015,6,SC,1,,Plectroglyphidodon johnstonianus,5,6,,08:45,35,2,
12_07_2015,6,SC,1,,Plectroglyphidodon johnstonianus,6,3,,08:45,35,2,
12_07_2015,6,SC,1,,Stegastes aureus,6,5,,08:45,35,2,
12_07_2015,6,SC,1,,Gomphosus varius,3,3,,08:45,35,2,
12_07_2015,6,SC,1,,Gomphosus varius,7,1,,08:45,35,2,
12_07_2015,6,SC,1,,Gomphosus varius,5,1,,08:45,35,2,
12_07_2015,6,SC,1,,Labroides bicolor,5,1,,08:45,35,2,
12_07_2015,6,SC,1,,Labroides bicolor,3,1,,08:45,35,2,
12_07_2015,6,SC,1,,Pseudocheilinus hexataenia,4,2,,08:45,35,2,
12_07_2015,6,SC,1,,Pseudocheilinus octotaenia,6,1,,08:45,35,2,
12_07_2015,6,SC,1,,Pseudocheilinus octotaenia,7,1,,08:45,35,2,
12_07_2015,6,SC,1,,Chlorurus sordidus,30,2,TP,08:45,35,2,
12_07_2015,6,SC,1,,Acanthurus nigricans,20,3,,08:45,35,2,
12_07_2015,6,SC,1,,Acanthurus nigricans,14,1,,08:45,35,2,
12_07_2015,6,SC,1,,Ctenochaetus marginatus,13,3,,08:45,35,2,
12_07_2015,6,SC,1,,Ctenochaetus marginatus,15,2,,08:45,35,2,
12_07_2015,6,SC,2,,Myripristis adusta,23,4,,09:00,34,2,
12_07_2015,6,SC,2,,Cephalopholis urodeta,15,1,,09:00,34,2,
12_07_2015,6,SC,2,,Cephalopholis urodeta,10,1,,09:00,34,2,
12_07_2015,6,SC,2,,Pseudanthias bartlettorum,4,20,,09:00,34,2,
