KI Date,Site,Observer,Transect,Species Code,Species,Size (cm),Number,"Sexual Phase (TP, IP, juv)",Time,Depth,Slope,Note
 06_07_2015,3,SD,3,,Plectroglyphidodon dickii,6,2,,16:30,33,2,
 06_07_2015,3,SD,3,,Plectroglyphidodon dickii,4,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Plectroglyphidodon dickii,7,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Plectroglyphidodon dickii,8,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Plectroglyphidodon johnstonianus,7,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Plectroglyphidodon johnstonianus,8,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Stegastes aureus,9,2,,16:30,33,2,
 06_07_2015,3,SD,3,,Hemigymnus fasciatus,23,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Labroides rubrolabiatus,6,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Pseudocheilinus octotaenia,3,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Pseudocheilinus hexataenia,5,2,,16:30,33,2,
 06_07_2015,3,SD,3,,Pseudocheilinus hexataenia,7,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Chlorurus sordidus,24,1,TP,16:30,33,2,
 06_07_2015,3,SD,3,,Chlorurus sordidus,22,1,IP,16:30,33,2,
 06_07_2015,3,SD,3,,Ctenochaetus marginatus,11,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Melichthys niger,24,1,,16:30,33,2,
 06_07_2015,3,SD,3,,Melichthys vidua,21,2,,16:30,33,2,
07_07_2015,25,SD,1,,Paracirrhites arcatus,8,1,,08:44,32,2,
07_07_2015,25,SD,1,,Paracirrhites arcatus,13,1,,08:44,32,2,
07_07_2015,25,SD,1,,Paracirrhites arcatus,14,1,,08:44,32,2,
07_07_2015,25,SD,1,,Caracanthus maculatus,5,1,,08:44,32,2,
07_07_2015,25,SD,1,,Centropyge flavissima,8,1,,08:44,32,2,
07_07_2015,25,SD,1,,Chromis margaritifer,6,1,,08:44,32,2,
07_07_2015,25,SD,1,,Chromis margaritifer,5,3,,08:44,32,2,
07_07_2015,25,SD,1,,Chromis vanderbilti,5,20,,08:44,32,2,
07_07_2015,25,SD,1,,Chromis vanderbilti,4,3,,08:44,32,2,
07_07_2015,25,SD,1,,Chromis vanderbilti,2,1,,08:44,32,2,
07_07_2015,25,SD,1,,Plectroglyphidodon dickii,7,3,,08:44,32,2,
07_07_2015,25,SD,1,,Plectroglyphidodon johnstonianus,6,1,,08:44,32,2,
07_07_2015,25,SD,1,,Stegastes aureus,6,1,,08:44,32,2,
07_07_2015,25,SD,1,,Stegastes aureus,10,1,,08:44,32,2,
07_07_2015,25,SD,1,,Halichoeres ornatissimus,8,1,,08:44,32,2,
07_07_2015,25,SD,1,,Halichoeres ornatissimus,10,1,,08:44,32,2,
07_07_2015,25,SD,1,,Hemigymnus fasciatus,27,1,,08:44,32,2,
07_07_2015,25,SD,1,,Labroides dimidiatus,8,1,,08:44,32,2,
07_07_2015,25,SD,1,,Chlorurus sordidus,30,1,TP,08:44,32,2,
07_07_2015,25,SD,1,,Ctenochaetus marginatus,20,1,,08:44,32,2,
07_07_2015,25,SD,1,,Melichthys niger,21,1,,08:44,32,2,
07_07_2015,25,SD,2,,Cephalopholis urodeta,18,2,,08:57,33,2,
07_07_2015,25,SD,2,,Cephalopholis urodeta,17,1,,08:57,33,2,
07_07_2015,25,SD,2,,Paracirrhites arcatus,13,1,,08:57,33,2,
07_07_2015,25,SD,2,,Paracirrhites arcatus,11,2,,08:57,33,2,
07_07_2015,25,SD,2,,Paracirrhites hemistictus,22,1,,08:57,33,2,
07_07_2015,25,SD,2,,Centropyge flavissima,6,1,,08:57,33,2,
07_07_2015,25,SD,2,,Chromis margaritifer,3,2,,08:57,33,2,
07_07_2015,25,SD,2,,Chromis margaritifer,4,2,,08:57,33,2,
07_07_2015,25,SD,2,,Chromis margaritifer,5,4,,08:57,33,2,
07_07_2015,25,SD,2,,Chromis margaritifer,2,1,,08:57,33,2,
07_07_2015,25,SD,2,,Chromis vanderbilti,5,16,,08:57,33,2,
07_07_2015,25,SD,2,,Plectroglyphidodon dickii,5,2,,08:57,33,2,
07_07_2015,25,SD,2,,Plectroglyphidodon dickii,7,5,,08:57,33,2,
07_07_2015,25,SD,2,,Plectroglyphidodon dickii,9,2,,08:57,33,2,
07_07_2015,25,SD,2,,Plectroglyphidodon johnstonianus,6,1,,08:57,33,2,
07_07_2015,25,SD,2,,Stegastes aureus,10,1,,08:57,33,2,
07_07_2015,25,SD,2,,Stegastes aureus,9,2,,08:57,33,2,
07_07_2015,25,SD,2,,Gomphosus varius,4,1,Juv.,08:57,33,2,
07_07_2015,25,SD,2,,Halichoeres ornatissimus,4,1,,08:57,33,2,
07_07_2015,25,SD,2,,Labroides rubrolabiatus,9,1,,08:57,33,2,
07_07_2015,25,SD,2,,Pseudocheilinus hexataenia,8,1,,08:57,33,2,
07_07_2015,25,SD,2,,Pseudocheilinus hexataenia,5,1,,08:57,33,2,
07_07_2015,25,SD,2,,Thalassoma amblycephalum,7,1,IP,08:57,33,2,
07_07_2015,25,SD,2,,Acanthurus nigricans,20,2,,08:57,33,2,
07_07_2015,25,SD,3,,Cephalopholis urodeta,20,1,,09:14,34,2,
07_07_2015,25,SD,3,,Pseudanthias dispar,7,4,,09:14,34,2,
07_07_2015,25,SD,3,,Paracirrhites arcatus,9,1,,09:14,34,2,
07_07_2015,25,SD,3,,Paracirrhites arcatus,14,2,,09:14,34,2,
07_07_2015,25,SD,3,,Paracirrhites arcatus,8,1,,09:14,34,2,
07_07_2015,25,SD,3,,Paracirrhites forsteri,7,1,,09:14,34,2,
07_07_2015,25,SD,3,,Centropyge flavissima,7,2,,09:14,34,2,
07_07_2015,25,SD,3,,Centropyge flavissima,8,2,,09:14,34,2,
07_07_2015,25,SD,3,,Chromis margaritifer,4,2,,09:14,34,2,
07_07_2015,25,SD,3,,Chromis margaritifer,5,3,,09:14,34,2,
07_07_2015,25,SD,3,,Chromis vanderbilti,4,11,,09:14,34,2,
07_07_2015,25,SD,3,,Chromis vanderbilti,5,2,,09:14,34,2,
07_07_2015,25,SD,3,,Plectroglyphidodon dickii,8,4,,09:14,34,2,
07_07_2015,25,SD,3,,Plectroglyphidodon dickii,5,1,,09:14,34,2,
07_07_2015,25,SD,3,,Plectroglyphidodon johnstonianus,7,3,,09:14,34,2,
07_07_2015,25,SD,3,,Stegastes aureus,9,1,,09:14,34,2,
07_07_2015,25,SD,3,,Stegastes aureus,8,1,,09:14,34,2,
07_07_2015,25,SD,3,,Gomphosus varius,5,1,IP,09:14,34,2,
07_07_2015,25,SD,3,,Gomphosus varius,6,1,IP,09:14,34,2,
07_07_2015,25,SD,3,,Gomphosus varius,5,1,Juv.,09:14,34,2,
07_07_2015,25,SD,3,,Labroides dimidiatus,7,1,,09:14,34,2,
07_07_2015,25,SD,3,,Labroides dimidiatus,10,1,,09:14,34,2,
07_07_2015,25,SD,3,,Oxycheilinus unifasciatus,20,1,,09:14,34,2,
07_07_2015,25,SD,3,,Pseudocheilinus hexataenia,6,1,,09:14,34,2,
07_07_2015,25,SD,3,,Pseudocheilinus hexataenia,8,1,,09:14,34,2,
07_07_2015,25,SD,3,,Pseudocheilinus hexataenia,4,1,,09:14,34,2,
07_07_2015,25,SD,3,,Pseudocheilinus octotaenia,8,1,,09:14,34,2,
07_07_2015,30,SD,1,,Cephalopholis urodeta,17,1,,14:45,35,2,
07_07_2015,30,SD,1,,Cirrhitichthys oxycephalus,9,1,,14:45,35,2,
07_07_2015,30,SD,1,,Paracirrhites forsteri,18,1,,14:45,35,2,
07_07_2015,30,SD,1,,Centropyge flavissima,7,1,,14:45,35,2,
07_07_2015,30,SD,1,,Chromis margaritifer,5,14,,14:45,35,2,
07_07_2015,30,SD,1,,Chromis margaritifer,4,8,,14:45,35,2,
07_07_2015,30,SD,1,,Chromis margaritifer,6,3,,14:45,35,2,
07_07_2015,30,SD,1,,Chromis margaritifer,3,3,,14:45,35,2,
07_07_2015,30,SD,1,,Plectroglyphidodon johnstonianus,8,1,,14:45,35,2,
07_07_2015,30,SD,1,,Stegastes aureus,8,1,,14:45,35,2,
07_07_2015,30,SD,1,,Gomphosus varius,5,1,IP,14:45,35,2,
07_07_2015,30,SD,1,,Halichoeres ornatissimus,10,1,,14:45,35,2,
07_07_2015,30,SD,1,,Labroides dimidiatus,7,1,,14:45,35,2,
07_07_2015,30,SD,1,,Pseudocheilinus hexataenia,5,1,,14:45,35,2,
07_07_2015,30,SD,1,,Pseudocheilinus hexataenia,6,1,,14:45,35,2,
07_07_2015,30,SD,1,,Acanthurus nigricans,15,1,,14:45,35,2,
07_07_2015,30,SD,1,,Acanthurus nigricauda,22,1,,14:45,35,2,
07_07_2015,30,SD,1,,Ctenochaetus marginatus,21,2,,14:45,35,2,
07_07_2015,30,SD,1,,Ctenochaetus marginatus,17,1,,14:45,35,2,
07_07_2015,30,SD,1,,Ctenochaetus marginatus,10,1,,14:45,35,2,
07_07_2015,30,SD,2,,Epinephelus macrospilos,33,1,,15:00,37,2,
07_07_2015,30,SD,2,,Cirrhitichthys oxycephalus,6,1,,15:00,37,2,
07_07_2015,30,SD,2,,Chaetodon kleinii,13,1,,15:00,37,2,
07_07_2015,30,SD,2,,Chaetodon unimaculatus,7,2,,15:00,37,2,
07_07_2015,30,SD,2,,Forcipiger flavissimus,17,1,,15:00,37,2,
07_07_2015,30,SD,2,,Chromis margaritifer,5,28,,15:00,37,2,
07_07_2015,30,SD,2,,Chromis margaritifer,6,18,,15:00,37,2,
07_07_2015,30,SD,2,,Chromis margaritifer,3,2,,15:00,37,2,
07_07_2015,30,SD,2,,Chromis margaritifer,4,2,,15:00,37,2,
07_07_2015,30,SD,2,,Chromis vanderbilti,4,3,,15:00,37,2,
07_07_2015,30,SD,2,,Dascyllus auripinnis,6,1,,15:00,37,2,
07_07_2015,30,SD,2,,Plectroglyphidodon dickii,4,1,,15:00,37,2,
07_07_2015,30,SD,2,,Plectroglyphidodon johnstonianus,7,2,,15:00,37,2,
07_07_2015,30,SD,2,,Plectroglyphidodon johnstonianus,6,1,,15:00,37,2,
07_07_2015,30,SD,2,,Pomacentrus coelestis,5,3,,15:00,37,2,
07_07_2015,30,SD,2,,Pomacentrus coelestis,4,1,,15:00,37,2,
07_07_2015,30,SD,2,,Labroides dimidiatus,9,1,,15:00,37,2,
07_07_2015,30,SD,2,,Labroides dimidiatus,10,1,,15:00,37,2,
07_07_2015,30,SD,2,,Labroides dimidiatus,12,1,,15:00,37,2,
07_07_2015,30,SD,2,,Acanthurus nigricans,20,1,,15:00,37,2,
07_07_2015,30,SD,2,,Acanthurus xanthopterus,30,1,,15:00,37,2,
07_07_2015,30,SD,2,,Ctenochaetus marginatus,20,1,,15:00,37,2,
07_07_2015,30,SD,2,,Ctenochaetus striatus,17,1,,15:00,37,2,
07_07_2015,30,SD,2,,Melichthys niger,23,1,,15:00,37,2,
07_07_2015,30,SD,2,,Melichthys vidua,20,1,,15:00,37,2,
07_07_2015,30,SD,3,,Paracirrhites forsteri,17,1,,15:15,40,2,
07_07_2015,30,SD,3,,Centropyge flavissima,6,1,,15:15,40,2,
07_07_2015,30,SD,3,,Centropyge flavissima,7,1,,15:15,40,2,
07_07_2015,30,SD,3,,Chaetodon kleinii,9,1,,15:15,40,2,
07_07_2015,30,SD,3,,Chromis margaritifer,2,1,,15:15,40,2,
07_07_2015,30,SD,3,,Chromis margaritifer,4,4,,15:15,40,2,
07_07_2015,30,SD,3,,Chromis margaritifer,6,13,,15:15,40,2,
07_07_2015,30,SD,3,,Chromis margaritifer,5,15,,15:15,40,2,
07_07_2015,30,SD,3,,Plectroglyphidodon dickii,8,1,,15:15,40,2,
07_07_2015,30,SD,3,,Plectroglyphidodon johnstonianus,6,1,,15:15,40,2,
07_07_2015,30,SD,3,,Plectroglyphidodon johnstonianus,7,3,,15:15,40,2,
07_07_2015,30,SD,3,,Pomacentrus coelestis,5,3,,15:15,40,2,
07_07_2015,30,SD,3,,Labroides dimidiatus,10,2,,15:15,40,2,
07_07_2015,30,SD,3,,Labroides dimidiatus,8,1,,15:15,40,2,
07_07_2015,30,SD,3,,Labroides dimidiatus,5,1,,15:15,40,2,
07_07_2015,30,SD,3,,Labroides dimidiatus,7,1,,15:15,40,2,
07_07_2015,30,SD,3,,Pseudocheilinus hexataenia,4,1,,15:15,40,2,
07_07_2015,30,SD,3,,Pseudocheilinus hexataenia,6,1,,15:15,40,2,
07_07_2015,30,SD,3,,Pseudocheilinus octotaenia,7,2,,15:15,40,2,
07_07_2015,30,SD,3,,Chlorurus sordidus,33,1,TP,15:15,40,2,
07_07_2015,30,SD,3,,Scarus rubroviolaceus,45,1,TP,15:15,40,2,
07_07_2015,30,SD,3,,Ctenochaetus binotatus,21,1,,15:15,40,2,
07_07_2015,30,SD,3,,Ctenochaetus marginatus,17,2,,15:15,40,2,
07_07_2015,30,SD,3,,Ctenochaetus marginatus,18,1,,15:15,40,2,
07_07_2015,30,SD,3,,Naso lituratus,27,1,,15:15,40,2,
09_07_2015,38,SD,1,,Sargocentron tiere,17,1,,09:41,31,2,
09_07_2015,38,SD,1,,Cephalopholis urodeta,14,3,,09:41,31,2,
09_07_2015,38,SD,1,,Paracirrhites arcatus,5,1,,09:41,31,2,
09_07_2015,38,SD,1,,Paracirrhites arcatus,10,3,,09:41,31,2,
09_07_2015,38,SD,1,,Paracirrhites arcatus,16,1,,09:41,31,2,
09_07_2015,38,SD,1,,Paracirrhites arcatus,7,1,,09:41,31,2,
09_07_2015,38,SD,1,,Paracirrhites forsteri,11,2,,09:41,31,2,
09_07_2015,38,SD,1,,Halichoeres hortulanus,4,1,Juv.,09:41,31,2,
09_07_2015,38,SD,1,,Chromis margaritifer,6,1,,09:41,31,2,
09_07_2015,38,SD,1,,Chromis margaritifer,5,2,,09:41,31,2,
09_07_2015,38,SD,1,,Chromis vanderbilti,5,1,,09:41,31,2,
09_07_2015,38,SD,1,,Plectroglyphidodon dickii,8,5,,09:41,31,2,
09_07_2015,38,SD,1,,Plectroglyphidodon dickii,6,2,,09:41,31,2,
09_07_2015,38,SD,1,,Plectroglyphidodon dickii,4,2,,09:41,31,2,
09_07_2015,38,SD,1,,Plectroglyphidodon dickii,9,2,,09:41,31,2,
09_07_2015,38,SD,1,,Plectroglyphidodon johnstonianus,8,1,,09:41,31,2,
09_07_2015,38,SD,1,,Stegastes aureus,7,1,,09:41,31,2,
09_07_2015,38,SD,1,,Stegastes aureus,9,3,,09:41,31,2,
09_07_2015,38,SD,1,,Stegastes aureus,5,2,,09:41,31,2,
09_07_2015,38,SD,1,,Stegastes fasciolatus,9,1,,09:41,31,2,
09_07_2015,38,SD,1,,Pseudocheilinus hexataenia,7,2,,09:41,31,2,
09_07_2015,38,SD,1,,Acanthurus lineatus,22,3,,09:41,31,2,
09_07_2015,38,SD,1,,Acanthurus lineatus,20,3,,09:41,31,2,
09_07_2015,38,SD,2,,Cephalopholis urodeta,14,2,,09:52,31,2,
09_07_2015,38,SD,2,,Cephalopholis urodeta,11,1,,09:52,31,2,
09_07_2015,38,SD,2,,Cephalopholis urodeta,18,1,,09:52,31,2,
09_07_2015,38,SD,2,,Paracirrhites arcatus,13,1,,09:52,31,2,
09_07_2015,38,SD,2,,Paracirrhites arcatus,10,1,,09:52,31,2,
09_07_2015,38,SD,2,,Paracirrhites arcatus,7,2,,09:52,31,2,
09_07_2015,38,SD,2,,Chromis margaritifer,3,1,,09:52,31,2,
09_07_2015,38,SD,2,,Chromis vanderbilti,5,32,,09:52,31,2,
09_07_2015,38,SD,2,,Chromis vanderbilti,3,7,,09:52,31,2,
09_07_2015,38,SD,2,,Chromis vanderbilti,6,6,,09:52,31,2,
09_07_2015,38,SD,2,,Plectroglyphidodon dickii,8,5,,09:52,31,2,
09_07_2015,38,SD,2,,Plectroglyphidodon dickii,9,1,,09:52,31,2,
09_07_2015,38,SD,2,,Plectroglyphidodon dickii,4,2,,09:52,31,2,
09_07_2015,38,SD,2,,Plectroglyphidodon dickii,6,2,,09:52,31,2,
09_07_2015,38,SD,2,,Stegastes aureus,9,4,,09:52,31,2,
09_07_2015,38,SD,2,,Stegastes fasciolatus,8,1,,09:52,31,2,
09_07_2015,38,SD,2,,Gomphosus varius,6,1,IP,09:52,31,2,
09_07_2015,38,SD,2,,Gomphosus varius,5,1,Juv.,09:52,31,2,
09_07_2015,38,SD,2,,Acanthurus lineatus,22,2,,09:52,31,2,
09_07_2015,38,SD,2,,Acanthurus lineatus,20,3,,09:52,31,2,
09_07_2015,38,SD,3,,Cephalopholis urodeta,14,1,,10:05,30,2,
09_07_2015,38,SD,3,,Paracirrhites arcatus,12,1,,10:05,30,2,
09_07_2015,38,SD,3,,Paracirrhites forsteri,10,1,,10:05,30,2,
09_07_2015,38,SD,3,,Paracirrhites forsteri,13,1,,10:05,30,2,
09_07_2015,38,SD,3,,Lutjanus bohar,20,1,,10:05,30,2,
09_07_2015,38,SD,3,,Lutjanus gibbus,20,20,,10:05,30,2,
09_07_2015,38,SD,3,,Lutjanus gibbus,30,1,,10:05,30,2,
09_07_2015,38,SD,3,,Lutjanus gibbus,25,20,,10:05,30,2,
09_07_2015,38,SD,3,,Labrid sp.,6,2,,10:05,30,2,
09_07_2015,38,SD,3,,Labrid sp.,4,2,,10:05,30,2,
09_07_2015,38,SD,3,,Cirripectes stigmaticus,4,1,,10:05,30,2,
09_07_2015,38,SD,3,,Chromis vanderbilti,5,20,,10:05,30,2,
09_07_2015,38,SD,3,,Chromis vanderbilti,6,5,,10:05,30,2,
09_07_2015,38,SD,3,,Chromis vanderbilti,4,5,,10:05,30,2,
09_07_2015,38,SD,3,,Plectroglyphidodon dickii,6,4,,10:05,30,2,
09_07_2015,38,SD,3,,Plectroglyphidodon dickii,8,3,,10:05,30,2,
09_07_2015,38,SD,3,,Stegastes aureus,8,1,,10:05,30,2,
09_07_2015,38,SD,3,,Stegastes aureus,6,1,,10:05,30,2,
09_07_2015,38,SD,3,,Stegastes aureus,9,3,,10:05,30,2,
09_07_2015,38,SD,3,,Stegastes fasciolatus,8,2,,10:05,30,2,
09_07_2015,38,SD,3,,Gomphosus varius,10,1,IP,10:05,30,2,
09_07_2015,38,SD,3,,Halichoeres ornatissimus,8,1,,10:05,30,2,
09_07_2015,38,SD,3,,Labroides dimidiatus,5,1,,10:05,30,2,
09_07_2015,38,SD,3,,Labroides dimidiatus,10,1,,10:05,30,2,
09_07_2015,38,SD,3,,Labroides rubrolabiatus,7,1,,10:05,30,2,
09_07_2015,38,SD,3,,Labroides rubrolabiatus,10,1,,10:05,30,2,
09_07_2015,38,SD,3,,Macropharyngodon meleagris,4,1,Juv.,10:05,30,2,
09_07_2015,38,SD,3,,Pseudocheilinus hexataenia,5,2,,10:05,30,2,
09_07_2015,38,SD,3,,Thalassoma quinquevittatum,9,1,,10:05,30,2,
09_07_2015,38,SD,3,,Ctenochaetus striatus,18,1,,10:05,30,2,
11_07_2015,34,SD,1,,Cephalopholis urodeta,13,1,,12:47,33,2,
11_07_2015,34,SD,1,,Cirrhitichthys oxycephalus,10,1,,12:47,33,2,
11_07_2015,34,SD,1,,Centropyge flavissima,7,1,,12:47,33,2,
11_07_2015,34,SD,1,,Chromis margaritifer,1,5,,12:47,33,2,
11_07_2015,34,SD,1,,Chromis margaritifer,2,5,,12:47,33,2,
11_07_2015,34,SD,1,,Chromis margaritifer,5,16,,12:47,33,2,
11_07_2015,34,SD,1,,Chromis margaritifer,6,1,,12:47,33,2,
11_07_2015,34,SD,1,,Chromis vanderbilti,4,9,,12:47,33,2,
11_07_2015,34,SD,1,,Plectroglyphidodon dickii,8,2,,12:47,33,2,
11_07_2015,34,SD,1,,Plectroglyphidodon dickii,6,3,,12:47,33,2,
11_07_2015,34,SD,1,,Stegastes aureus,8,3,,12:47,33,2,
11_07_2015,34,SD,1,,Pseudocheilinus hexataenia,6,1,,12:47,33,2,
11_07_2015,34,SD,1,,Pseudocheilinus octotaenia,7,2,,12:47,33,2,
11_07_2015,34,SD,1,,Thalassoma quinquevittatum,13,1,,12:47,33,2,
11_07_2015,34,SD,1,,Scarus rubroviolaceus,20,1,IP,12:47,33,2,
11_07_2015,34,SD,1,,Scarus rubroviolaceus,40,1,TP,12:47,33,2,
11_07_2015,34,SD,1,,Acanthurus nigricauda,23,1,,12:47,33,2,
11_07_2015,34,SD,1,,Balistapus undulatus,18,1,,12:47,33,2,
11_07_2015,34,SD,1,,Melichthys vidua,20,1,,12:47,33,2,
11_07_2015,34,SD,2,,Cephalopholis urodeta,7,1,,13:07,33,2,
11_07_2015,34,SD,2,,Cephalopholis urodeta,9,1,,13:07,33,2,
11_07_2015,34,SD,2,,Pseudanthias bartlettorum,8,4,,13:07,33,2,
11_07_2015,34,SD,2,,Pseudanthias bartlettorum,6,8,,13:07,33,2,
11_07_2015,34,SD,2,,Pseudanthias dispar,8,2,,13:07,33,2,
11_07_2015,34,SD,2,,Pseudanthias olivaceus,6,1,,13:07,33,2,
11_07_2015,34,SD,2,,Cirrhitichthys oxycephalus,7,1,,13:07,33,2,
11_07_2015,34,SD,2,,Paracirrhites forsteri,8,1,,13:07,33,2,
11_07_2015,34,SD,2,,Centropyge flavissima,7,2,,13:07,33,2,
11_07_2015,34,SD,2,,Chaetodon bennetti,13,1,,13:07,33,2,
11_07_2015,34,SD,2,,Chromis margaritifer,2,2,,13:07,33,2,
11_07_2015,34,SD,2,,Chromis margaritifer,3,4,,13:07,33,2,
11_07_2015,34,SD,2,,Chromis margaritifer,5,27,,13:07,33,2,
11_07_2015,34,SD,2,,Chromis vanderbilti,4,4,,13:07,33,2,
11_07_2015,34,SD,2,,Plectroglyphidodon dickii,6,1,,13:07,33,2,
11_07_2015,34,SD,2,,Plectroglyphidodon dickii,7,1,,13:07,33,2,
11_07_2015,34,SD,2,,Plectroglyphidodon johnstonianus,7,2,,13:07,33,2,
11_07_2015,34,SD,2,,Stegastes aureus,8,4,,13:07,33,2,
11_07_2015,34,SD,2,,Labroides dimidiatus,9,1,,13:07,33,2,
11_07_2015,34,SD,2,,Pseudocheilinus hexataenia,6,3,,13:07,33,2,
11_07_2015,34,SD,2,,Pseudocheilinus octotaenia,9,2,,13:07,33,2,
11_07_2015,34,SD,2,,Chlorurus sordidus,25,1,TP,13:07,33,2,
11_07_2015,34,SD,2,,Ctenochaetus marginatus,20,1,,13:07,33,2,
11_07_2015,34,SD,2,,Malacanthus latovittatus,20,1,,13:07,33,2,
11_07_2015,34,SD,3,,Cephalopholis urodeta,10,1,,13:20,31,2,
11_07_2015,34,SD,3,,Cephalopholis urodeta,13,1,,13:20,31,2,
11_07_2015,34,SD,3,,Cirrhitichthys oxycephalus,8,1,,13:20,31,2,
11_07_2015,34,SD,3,,Cirrhitichthys oxycephalus,6,1,,13:20,31,2,
11_07_2015,34,SD,3,,Chromis margaritifer,1,5,,13:20,31,2,
11_07_2015,34,SD,3,,Chromis margaritifer,2,2,,13:20,31,2,
11_07_2015,34,SD,3,,Chromis margaritifer,4,36,,13:20,31,2,
11_07_2015,34,SD,3,,Plectroglyphidodon dickii,6,4,,13:20,31,2,
11_07_2015,34,SD,3,,Plectroglyphidodon dickii,4,2,,13:20,31,2,
11_07_2015,34,SD,3,,Plectroglyphidodon johnstonianus,5,1,,13:20,31,2,
11_07_2015,34,SD,3,,Stegastes aureus,8,1,,13:20,31,2,
11_07_2015,34,SD,3,,Halichoeres margaritaceus,7,1,,13:20,31,2,
11_07_2015,34,SD,3,,Labroides dimidiatus,10,2,,13:20,31,2,
11_07_2015,34,SD,3,,Pseudocheilinus hexataenia,6,2,,13:20,31,2,
11_07_2015,34,SD,3,,Thalassoma amblycephalum,3,1,,13:20,31,2,
11_07_2015,34,SD,3,,Acanthurus nigricans,20,1,,13:20,31,2,
11_07_2015,34,SD,3,,Acanthurus nigricauda,22,1,,13:20,31,2,
11_07_2015,34,SD,3,,Ctenochaetus marginatus,20,1,,13:20,31,2,
11_07_2015,34,SD,3,,Canthigaster solandri,5,2,,13:20,31,2,
11_07_2015,34,SD,3,,Canthigaster solandri,7,1,,13:20,31,2,
11_07_2015,8,SD,1,,Cephalopholis urodeta,15,1,,08:36,33,2,
11_07_2015,8,SD,1,,Pseudanthias dispar,7,5,,08:36,33,2,
11_07_2015,8,SD,1,,Pseudanthias olivaceus,5,10,,08:36,33,2,
11_07_2015,8,SD,1,,Cirrhitichthys oxycephalus,8,1,,08:36,33,2,
11_07_2015,8,SD,1,,Chaetodon ornatissimus,18,1,,08:36,33,2,
11_07_2015,8,SD,1,,Chromis margaritifer,5,25,,08:36,33,2,
11_07_2015,8,SD,1,,Chromis margaritifer,3,1,,08:36,33,2,
11_07_2015,8,SD,1,,Chromis margaritifer,4,3,,08:36,33,2,
11_07_2015,8,SD,1,,Plectroglyphidodon dickii,6,5,,08:36,33,2,
11_07_2015,8,SD,1,,Plectroglyphidodon dickii,7,7,,08:36,33,2,
11_07_2015,8,SD,1,,Plectroglyphidodon johnstonianus,7,1,,08:36,33,2,
11_07_2015,8,SD,1,,Stegastes aureus,8,4,,08:36,33,2,
11_07_2015,8,SD,1,,Stegastes aureus,7,1,,08:36,33,2,
11_07_2015,8,SD,1,,Stegastes aureus,5,1,,08:36,33,2,
11_07_2015,8,SD,1,,Gomphosus varius,6,1,IP,08:36,33,2,
11_07_2015,8,SD,1,,Halichoeres hortulanus,1,1,Juv.,08:36,33,2,
11_07_2015,8,SD,1,,Halichoeres ornatissimus,10,1,,08:36,33,2,
11_07_2015,8,SD,1,,Hemigymnus fasciatus,30,1,,08:36,33,2,
11_07_2015,8,SD,1,,Pseudocheilinus hexataenia,5,1,,08:36,33,2,
11_07_2015,8,SD,1,,Pseudocheilinus hexataenia,7,1,,08:36,33,2,
11_07_2015,8,SD,1,,Thalassoma quinquevittatum,12,1,,08:36,33,2,
11_07_2015,8,SD,1,,Canthigaster solandri,7,1,,08:36,33,2,
11_07_2015,8,SD,1,,Canthigaster solandri,5,1,,08:36,33,2,
11_07_2015,8,SD,2,,Cephalopholis urodeta,20,1,,08:48,30,2,
11_07_2015,8,SD,2,,Cephalopholis urodeta,15,2,,08:48,30,2,
11_07_2015,8,SD,2,,Cephalopholis urodeta,12,1,,08:48,30,2,
11_07_2015,8,SD,2,,Paracirrhites forsteri,12,2,,08:48,30,2,
11_07_2015,8,SD,2,,Paracirrhites forsteri,14,1,,08:48,30,2,
11_07_2015,8,SD,2,,Paracirrhites hemistictus,22,1,,08:48,30,2,
11_07_2015,8,SD,2,,Centropyge flavissima,7,1,,08:48,30,2,
11_07_2015,8,SD,2,,Centropyge flavissima,5,1,,08:48,30,2,
11_07_2015,8,SD,2,,Chromis margaritifer,2,4,,08:48,30,2,
11_07_2015,8,SD,2,,Chromis margaritifer,4,3,,08:48,30,2,
11_07_2015,8,SD,2,,Chromis margaritifer,5,18,,08:48,30,2,
11_07_2015,8,SD,2,,Chromis vanderbilti,4,9,,08:48,30,2,
11_07_2015,8,SD,2,,Plectroglyphidodon dickii,7,4,,08:48,30,2,
11_07_2015,8,SD,2,,Plectroglyphidodon dickii,5,2,,08:48,30,2,
11_07_2015,8,SD,2,,Plectroglyphidodon johnstonianus,6,2,,08:48,30,2,
11_07_2015,8,SD,2,,Plectroglyphidodon johnstonianus,8,2,,08:48,30,2,
11_07_2015,8,SD,2,,Stegastes aureus,8,2,,08:48,30,2,
11_07_2015,8,SD,2,,Stegastes aureus,4,1,,08:48,30,2,
11_07_2015,8,SD,2,,Halichoeres margaritaceus,8,1,,08:48,30,2,
11_07_2015,8,SD,2,,Labroides dimidiatus,6,1,,08:48,30,2,
